# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  266       9.049008994060e-10       4.191628021918e-13       1.092317048154e-11       2.370613739618e-15       3.565243335085e-13       1.601016202335e-13       8.977124649199e-16 
  267       9.023283039133e-10       4.326323030604e-13       1.117586873670e-11       2.388910154170e-15       3.521341260485e-13       1.582548862222e-13       9.222905164847e-16 
  268       8.996807012679e-10       4.464430153003e-13       1.142707848681e-11       2.407198613080e-15       3.478059469931e-13       1.564272527196e-13       9.465724580432e-16 
  269       8.969588085696e-10       4.605955485365e-13       1.167671775140e-11       2.425477320843e-15       3.435398101849e-13       1.546188070499e-13       9.705561675678e-16 
  270       8.941633676617e-10       4.750904174900e-13       1.192470385955e-11       2.443744468217e-15       3.393356686519e-13       1.528296166334e-13       9.942397093290e-16 
  271       8.912951452985e-10       4.899280408292e-13       1.217095345016e-11       2.461998232230e-15       3.351934138012e-13       1.510597287096e-13       1.017621336528e-15 
  272       8.883549333127e-10       5.051087400221e-13       1.241538247228e-11       2.480236776169e-15       3.311128746124e-13       1.493091700595e-13       1.040699493926e-15 
  273       8.853435487829e-10       5.206327381879e-13       1.265790618539e-11       2.498458249587e-15       3.270938168314e-13       1.475779467291e-13       1.063472820480e-15 
  274       8.822618342011e-10       5.365001589488e-13       1.289843915980e-11       2.516660788298e-15       3.231359421634e-13       1.458660437515e-13       1.085940151972e-15 
  275       8.791106576401e-10       5.527110252818e-13       1.313689527685e-11       2.534842514375e-15       3.192388874670e-13       1.441734248701e-13       1.108100523643e-15 
  276       8.758909129213e-10       5.692652583706e-13       1.337318772933e-11       2.553001536152e-15       3.154022239472e-13       1.425000322612e-13       1.129953172823e-15 
  277       8.726035197817e-10       5.861626764573e-13       1.360722902169e-11       2.571135948221e-15       3.116254563492e-13       1.408457862569e-13       1.151497541562e-15 
  278       8.692494240419e-10       6.034029936941e-13       1.383893097045e-11       2.589243831430e-15       3.079080221519e-13       1.392105850677e-13       1.172733279267e-15 
  279       8.658295977731e-10       6.209858189955e-13       1.406820470445e-11       2.607323252886e-15       3.042492907614e-13       1.375943045055e-13       1.193660245330e-15 
  280       8.623450394650e-10       6.389106548895e-13       1.429496066519e-11       2.625372265948e-15       3.006485627042e-13       1.359967977061e-13       1.214278511758e-15 
  281       8.587967741931e-10       6.571768963699e-13       1.451910860712e-11       2.643388910230e-15       2.971050688214e-13       1.344178948524e-13       1.234588365810e-15 
  282       8.551858537861e-10       6.757838297480e-13       1.474055759800e-11       2.661371211598e-15       2.936179694615e-13       1.328574028968e-13       1.254590312628e-15 
  283       8.515133569934e-10       6.947306315040e-13       1.495921601916e-11       2.679317182172e-15       2.901863536742e-13       1.313151052841e-13       1.274285077864e-15 
  284       8.477803896530e-10       7.140163671396e-13       1.517499156582e-11       2.697224820319e-15       2.868092384041e-13       1.297907616742e-13       1.293673610320e-15 
  285       8.439880848583e-10       7.336399900288e-13       1.538779124747e-11       2.715092110659e-15       2.834855676839e-13       1.282841076653e-13       1.312757084570e-15 
  286       8.401376031261e-10       7.536003402705e-13       1.559752138808e-11       2.732917024057e-15       2.802142118281e-13       1.267948545160e-13       1.331536903603e-15 
  287       8.362301325640e-10       7.738961435401e-13       1.580408762651e-11       2.750697517629e-15       2.769939666264e-13       1.253226888687e-13       1.350014701447e-15 
  288       8.322668890377e-10       7.945260099410e-13       1.600739491673e-11       2.768431534732e-15       2.738235525374e-13       1.238672724720e-13       1.368192345803e-15 
  289       8.282491163386e-10       8.154884328567e-13       1.620734752824e-11       2.786117004974e-15       2.707016138818e-13       1.224282419035e-13       1.386071940679e-15 
  290       8.241780863513e-10       8.367817878025e-13       1.640384904627e-11       2.803751844201e-15       2.676267180362e-13       1.210052082930e-13       1.403655829019e-15 
  291       8.200550992212e-10       8.584043312773e-13       1.659680237219e-11       2.821333954506e-15       2.645973546266e-13       1.195977570445e-13       1.420946595337e-15 
  292       8.158814835217e-10       8.803541996155e-13       1.678610972376e-11       2.838861224222e-15       2.616119347216e-13       1.182054475600e-13       1.437947068349e-15 
  293       8.116585964219e-10       9.026294078385e-13       1.697167263548e-11       2.856331527922e-15       2.586687900264e-13       1.168278129611e-13       1.454660323604e-15 
  294       8.073878238541e-10       9.252278485070e-13       1.715339195889e-11       2.873742726420e-15       2.557661720757e-13       1.154643598131e-13       1.471089686115e-15 
  295       8.030705806811e-10       9.481472905723e-13       1.733116786285e-11       2.891092666767e-15       2.529022514279e-13       1.141145678464e-13       1.487238732994e-15 
  296       7.987083108639e-10       9.713853782284e-13       1.750489983393e-11       2.908379182251e-15       2.500751168580e-13       1.127778896805e-13       1.503111296081e-15 
  297       7.943024135906e-10       9.949394846189e-13       1.767449433321e-11       2.925600255149e-15       2.472831301192e-13       1.114538661514e-13       1.518710727927e-15 
  298       7.898540173404e-10       1.018806267436e-12       1.783988817876e-11       2.942754513749e-15       2.445260109937e-13       1.101424790794e-13       1.534037654775e-15 
  299       7.853641951407e-10       1.042982089433e-12       1.800102630281e-11       2.959840759533e-15       2.418038035224e-13       1.088438151443e-13       1.549092119259e-15 
  300       7.808340376805e-10       1.067463160280e-12       1.815785420843e-11       2.976857806831e-15       2.391165248775e-13       1.075579517089e-13       1.563874308816e-15 
  301       7.762646533779e-10       1.092245535221e-12       1.831031798030e-11       2.993804483035e-15       2.364641650381e-13       1.062849566983e-13       1.578384557322e-15 
  302       7.716571684466e-10       1.117325113722e-12       1.845836429533e-11       3.010679628823e-15       2.338466864657e-13       1.050248884794e-13       1.592623346721e-15 
  303       7.670127269636e-10       1.142697638134e-12       1.860194043341e-11       3.027482098376e-15       2.312640237802e-13       1.037777957408e-13       1.606591308660e-15 
  304       7.623324909358e-10       1.168358692344e-12       1.874099428808e-11       3.044210759598e-15       2.287160834350e-13       1.025437173716e-13       1.620289226125e-15 
  305       7.576176403676e-10       1.194303700430e-12       1.887547437721e-11       3.060864494337e-15       2.262027433929e-13       1.013226823419e-13       1.633718035071e-15 
  306       7.528693733274e-10       1.220527925318e-12       1.900532985374e-11       3.077442198601e-15       2.237238528017e-13       1.001147095814e-13       1.646878826054e-15 
  307       7.480889060153e-10       1.247026467433e-12       1.913051051632e-11       3.093942782783e-15       2.212792316697e-13       9.891980785942e-14       1.659772845868e-15 
  308       7.432774728299e-10       1.273794263358e-12       1.925096682004e-11       3.110365171874e-15       2.188686705413e-13       9.773797566435e-14       1.672401499176e-15 
  309       7.384363264352e-10       1.300826084489e-12       1.936664988713e-11       3.126708305689e-15       2.164919301729e-13       9.656920108311e-14       1.684766350144e-15 
  310       7.335667378282e-10       1.328116535687e-12       1.947751151761e-11       3.142971139082e-15       2.141487412078e-13       9.541346168073e-14       1.696869124072e-15 
  311       7.286699964057e-10       1.355660053934e-12       1.958350420003e-11       3.159152642167e-15       2.118388038528e-13       9.427072437984e-14       1.708711709030e-15 
  312       7.237474100313e-10       1.383450906991e-12       1.968458112215e-11       3.175251800539e-15       2.095617875529e-13       9.314094534018e-14       1.720296157491e-15 
  313       7.188003051028e-10       1.411483192049e-12       1.978069618163e-11       3.191267615492e-15       2.073173306674e-13       9.202406983816e-14       1.731624687962e-15 
  314       7.138300266191e-10       1.439750834385e-12       1.987180399672e-11       3.207199104236e-15       2.051050401454e-13       9.092003214638e-14       1.742699686619e-15 
  315       7.088379382473e-10       1.468247586019e-12       1.995785991697e-11       3.223045300123e-15       2.029244912014e-13       8.982875541314e-14       1.753523708939e-15 
  316       7.038254223899e-10       1.496967024368e-12       2.003882003391e-11       3.238805252862e-15       2.007752269908e-13       8.875015154194e-14       1.764099481334e-15 
  317       6.987938802519e-10       1.525902550899e-12       2.011464119175e-11       3.254478028738e-15       1.986567582858e-13       8.768412107106e-14       1.774429902786e-15 
  318       6.937447319078e-10       1.555047389787e-12       2.018528099808e-11       3.270062710834e-15       1.965685631505e-13       8.663055305303e-14       1.784518046474e-15 
  319       6.886794163687e-10       1.584394586569e-12       2.025069783454e-11       3.285558399249e-15       1.945100866172e-13       8.558932493420e-14       1.794367161416e-15 
  320       6.835993916497e-10       1.613937006797e-12       2.031085086756e-11       3.300964211319e-15       1.924807403612e-13       8.456030243422e-14       1.803980674095e-15 
  321       6.785061348364e-10       1.643667334695e-12       2.036570005900e-11       3.316279281836e-15       1.904799023771e-13       8.354333942559e-14       1.813362190094e-15 
  322       6.734011421527e-10       1.673578071816e-12       2.041520617689e-11       3.331502763265e-15       1.885069166540e-13       8.253827781318e-14       1.822515495733e-15 
  323       6.682859290275e-10       1.703661535692e-12       2.045933080610e-11       3.346633825968e-15       1.865610928514e-13       8.154494741374e-14       1.831444559697e-15 
  324       6.631620301616e-10       1.733909858493e-12       2.049803635904e-11       3.361671658421e-15       1.846417059745e-13       8.056316583546e-14       1.840153534672e-15 
  325       6.580309995955e-10       1.764314985681e-12       2.053128608635e-11       3.376615467433e-15       1.827479960498e-13       7.959273835744e-14       1.848646758976e-15 
  326       6.528944107758e-10       1.794868674663e-12       2.055904408761e-11       3.391464478366e-15       1.808791678011e-13       7.863345780926e-14       1.856928758196e-15 
  327       6.477538566225e-10       1.825562493450e-12       2.058127532202e-11       3.406217935357e-15       1.790343903247e-13       7.768510445047e-14       1.865004246818e-15 
  328       6.426109495966e-10       1.856387819309e-12       2.059794561908e-11       3.420875101534e-15       1.772127967653e-13       7.674744585013e-14       1.872878129860e-15 
  329       6.374673217663e-10       1.887335837417e-12       2.060902168933e-11       3.435435259238e-15       1.754134839913e-13       7.582023676636e-14       1.880555504509e-15 
  330       6.323246248749e-10       1.918397539521e-12       2.061447113499e-11       3.449897710241e-15       1.736355122707e-13       7.490321902579e-14       1.888041661748e-15 
  331       6.271845304075e-10       1.949563722586e-12       2.061426246071e-11       3.464261775966e-15       1.718779049464e-13       7.399612140316e-14       1.895342087996e-15 
  332       6.220486203004e-10       1.980825395924e-12       2.060836978144e-11       3.478526903104e-15       1.701398286076e-13       7.309871095653e-14       1.902461317889e-15 
  333       6.169180536650e-10       2.012175024931e-12       2.059678715132e-11       3.492692985110e-15       1.684211429495e-13       7.221094975371e-14       1.909399434012e-15 
  334       6.117938856518e-10       2.043605338992e-12       2.057951488100e-11       3.506760055160e-15       1.667218742740e-13       7.133284474946e-14       1.916155417619e-15 
  335       6.066771754443e-10       2.075108927008e-12       2.055655491259e-11       3.520728182365e-15       1.650420370303e-13       7.046439688226e-14       1.922728284084e-15 
  336       6.015689862079e-10       2.106678236499e-12       2.052791083543e-11       3.534597472092e-15       1.633816336868e-13       6.960560100975e-14       1.929117083289e-15 
  337       5.964703850384e-10       2.138305572698e-12       2.049358790185e-11       3.548368066306e-15       1.617406546023e-13       6.875644584402e-14       1.935320900011e-15 
  338       5.913824429098e-10       2.169983097650e-12       2.045359304304e-11       3.562040143902e-15       1.601190778977e-13       6.791691388706e-14       1.941338854305e-15 
  339       5.863062346234e-10       2.201702829314e-12       2.040793488476e-11       3.575613921039e-15       1.585168693273e-13       6.708698136609e-14       1.947170101893e-15 
  340       5.812428387558e-10       2.233456640658e-12       2.035662376320e-11       3.589089651471e-15       1.569339821508e-13       6.626661816896e-14       1.952813834550e-15 
  341       5.761933376072e-10       2.265236258756e-12       2.029967174071e-11       3.602467626887e-15       1.553703570042e-13       6.545578777951e-14       1.958269280489e-15 
  342       5.711588171502e-10       2.297033263892e-12       2.023709262164e-11       3.615748177240e-15       1.538259217718e-13       6.465444721294e-14       1.963535704748e-15 
  343       5.661403669779e-10       2.328839088653e-12       2.016890196815e-11       3.628931671080e-15       1.523005914575e-13       6.386254695120e-14       1.968612409577e-15 
  344       5.611390802525e-10       2.360645017028e-12       2.009511711591e-11       3.642018515896e-15       1.507942680562e-13       6.308003087837e-14       1.973498734821e-15 
  345       5.561560536534e-10       2.392442183511e-12       2.001575719002e-11       3.655009158438e-15       1.493068404257e-13       6.230683621600e-14       1.978194058309e-15 
  346       5.511923873260e-10       2.424221572193e-12       1.993084312068e-11       3.667904085062e-15       1.478381841579e-13       6.154289345852e-14       1.982697796243e-15 
  347       5.462491848299e-10       2.455974015865e-12       1.984039765907e-11       3.680703822058e-15       1.463881614505e-13       6.078812630860e-14       1.987009403575e-15 
  348       5.413275530871e-10       2.487690195114e-12       1.974444539312e-11       3.693408935984e-15       1.449566209782e-13       6.004245161254e-14       1.991128374405e-15 
  349       5.364286023308e-10       2.519360637422e-12       1.964301276327e-11       3.706020034002e-15       1.435433977647e-13       5.930577929560e-14       1.995054242356e-15 
  350       5.315534460535e-10       2.550975716265e-12       1.953612807831e-11       3.718537764212e-15       1.421483130538e-13       5.857801229745e-14       1.998786580970e-15 
  351       5.267032009557e-10       2.582525650210e-12       1.942382153114e-11       3.730962815983e-15       1.407711741813e-13       5.785904650747e-14       2.002325004086e-15 
  352       5.218789868939e-10       2.614000502017e-12       1.930612521459e-11       3.743295920292e-15       1.394117744460e-13       5.714877070016e-14       2.005669166232e-15 
  353       5.170819268293e-10       2.645390177729e-12       1.918307313717e-11       3.755537850052e-15       1.380698929819e-13       5.644706647053e-14       2.008818763008e-15 
  354       5.123131467763e-10       2.676684425782e-12       1.905470123892e-11       3.767689420451e-15       1.367452946290e-13       5.575380816942e-14       2.011773531475e-15 
  355       5.075737757503e-10       2.707872836094e-12       1.892104740714e-11       3.779751489283e-15       1.354377298054e-13       5.506886283895e-14       2.014533250537e-15 
  356       5.028649457171e-10       2.738944839166e-12       1.878215149226e-11       3.791724957283e-15       1.341469343785e-13       5.439209014784e-14       2.017097741331e-15 
  357       4.981877915403e-10       2.769889705183e-12       1.863805532354e-11       3.803610768461e-15       1.328726295366e-13       5.372334232678e-14       2.019466867612e-15 
  358       4.935434509302e-10       2.800696543110e-12       1.848880272495e-11       3.815409910435e-15       1.316145216603e-13       5.306246410386e-14       2.021640536139e-15 
  359       4.889330643924e-10       2.831354299790e-12       1.833443953091e-11       3.827123414768e-15       1.303723021945e-13       5.240929263988e-14       2.023618697062e-15 
  360       4.843577751756e-10       2.861851759044e-12       1.817501360208e-11       3.838752357298e-15       1.291456475192e-13       5.176365746378e-14       2.025401344305e-15 
  361       4.798187292206e-10       2.892177540767e-12       1.801057484120e-11       3.850297858472e-15       1.279342188215e-13       5.112538040797e-14       2.026988515957e-15 
  362       4.753170751084e-10       2.922320100029e-12       1.784117520884e-11       3.861761083685e-15       1.267376619670e-13       5.049427554372e-14       2.028380294655e-15 
  363       4.708539640085e-10       2.952267726173e-12       1.766686873921e-11       3.873143243608e-15       1.255556073714e-13       4.987014911656e-14       2.029576807972e-15 
  364       4.664305496276e-10       2.982008541911e-12       1.748771155593e-11       3.884445594526e-15       1.243876698719e-13       4.925279948161e-14       2.030578228801e-15 
  365       4.620479881580e-10       3.011530502424e-12       1.730376188786e-11       3.895669438670e-15       1.232334485986e-13       4.864201703900e-14       2.031384775744e-15 
  366       4.577074382255e-10       3.040821394462e-12       1.711508008487e-11       3.906816124551e-15       1.220925268464e-13       4.803758416921e-14       2.031996713496e-15 
  367       4.534100608384e-10       3.069868835439e-12       1.692172863365e-11       3.917887047295e-15       1.209644719462e-13       4.743927516846e-14       2.032414353230e-15 
  368       4.491570193357e-10       3.098660272533e-12       1.672377217346e-11       3.928883648975e-15       1.198488351364e-13       4.684685618408e-14       2.032638052989e-15 
  369       4.449494793353e-10       3.127182981786e-12       1.652127751198e-11       3.939807418949e-15       1.187451514347e-13       4.626008514989e-14       2.032668218066e-15 
  370       4.407886086828e-10       3.155424067200e-12       1.631431364106e-11       3.950659894189e-15       1.176529395093e-13       4.567871172158e-14       2.032505301392e-15 
  371       4.366754838255e-10       3.183371502369e-12       1.610294913041e-11       3.961442590474e-15       1.165717881992e-13       4.510252569326e-14       2.032149869496e-15 
  372       4.326108050036e-10       3.211017302142e-12       1.588724416385e-11       3.972156792307e-15       1.155016200674e-13       4.453150446732e-14       2.031602802430e-15 
  373       4.285951698216e-10       3.238354473208e-12       1.566725822265e-11       3.982803755441e-15       1.144424379007e-13       4.396567122411e-14       2.030865102420e-15 
  374       4.246291656846e-10       3.265375982762e-12       1.544305269298e-11       3.993384775549e-15       1.133942389390e-13       4.340504693883e-14       2.029937829436e-15 
  375       4.207133696654e-10       3.292074758512e-12       1.521469087943e-11       4.003901188500e-15       1.123570148214e-13       4.284965035912e-14       2.028822101640e-15 
  376       4.168483483713e-10       3.318443688681e-12       1.498223801853e-11       4.014354370633e-15       1.113307515339e-13       4.229949798254e-14       2.027519095825e-15 
  377       4.130346578115e-10       3.344475622012e-12       1.474576129228e-11       4.024745739029e-15       1.103154293556e-13       4.175460403409e-14       2.026030047864e-15 
  378       4.092728432638e-10       3.370163367775e-12       1.450532984163e-11       4.035076751790e-15       1.093110228060e-13       4.121498044380e-14       2.024356253146e-15 
  379       4.055634391417e-10       3.395499695769e-12       1.426101478000e-11       4.045348908305e-15       1.083175005914e-13       4.068063682420e-14       2.022499067024e-15 
  380       4.019069688617e-10       3.420477336331e-12       1.401288920681e-11       4.055563749532e-15       1.073348255522e-13       4.015158044787e-14       2.020459905260e-15 
  381       3.983039447100e-10       3.445088980336e-12       1.376102822100e-11       4.065722858264e-15       1.063629546098e-13       3.962781622498e-14       2.018240244462e-15 
  382       3.947548677100e-10       3.469327279205e-12       1.350550893449e-11       4.075827859410e-15       1.054018387129e-13       3.910934668079e-14       2.015841622530e-15 
  383       3.912602274887e-10       3.493184844909e-12       1.324641048577e-11       4.085880420264e-15       1.044514227847e-13       3.859617193320e-14       2.013265639104e-15 
  384       3.878205021442e-10       3.516654249972e-12       1.298381405334e-11       4.095882250780e-15       1.035116456702e-13       3.808828967029e-14       2.010513955999e-15 
  385       3.844361581127e-10       3.539728027482e-12       1.271780286928e-11       4.105835103847e-15       1.025824400821e-13       3.758569512780e-14       2.007588297654e-15 
  386       3.811076500354e-10       3.562398671086e-12       1.244846223271e-11       4.115740775561e-15       1.016637325486e-13       3.708838106673e-14       2.004490451573e-15 
  387       3.778354206257e-10       3.584658635003e-12       1.217587952336e-11       4.125601105503e-15       1.007554433595e-13       3.659633775080e-14       2.001222268768e-15 
  388       3.746199005362e-10       3.606500334028e-12       1.190014421504e-11       4.135417977006e-15       9.985748651360e-14       3.610955292401e-14       1.997785664206e-15 
  389       3.714615082253e-10       3.627916143531e-12       1.162134788916e-11       4.145193317434e-15       9.896976966538e-14       3.562801178820e-14       1.994182617244e-15 
  390       3.683606498252e-10       3.648898399469e-12       1.133958424828e-11       4.154929098455e-15       9.809219407177e-14       3.515169698051e-14       1.990415172082e-15 
  391       3.653177190080e-10       3.669439398385e-12       1.105494912955e-11       4.164627336313e-15       9.722465453907e-14       3.468058855095e-14       1.986485438198e-15 
  392       3.623330968532e-10       3.689531397418e-12       1.076754051831e-11       4.174290092104e-15       9.636703936986e-14       3.421466393994e-14       1.982395590798e-15 
  393       3.594071517148e-10       3.709166614303e-12       1.047745856152e-11       4.183919472049e-15       9.551923030977e-14       3.375389795580e-14       1.978147871254e-15 
  394       3.565402390880e-10       3.728337227381e-12       1.018480558133e-11       4.193517627768e-15       9.468110249443e-14       3.329826275233e-14       1.973744587549e-15 
  395       3.537327014765e-10       3.747035375597e-12       9.889686088592e-12       4.203086756552e-15       9.385252439626e-14       3.284772780628e-14       1.969188114721e-15 
  396       3.509848682596e-10       3.765253158513e-12       9.592206796322e-12       4.212629101639e-15       9.303335777135e-14       3.240225989493e-14       1.964480895305e-15 
  397       3.482970555590e-10       3.782982636306e-12       9.292476633267e-12       4.222146952488e-15       9.222345760634e-14       3.196182307357e-14       1.959625439779e-15 
  398       3.456695661061e-10       3.800215829775e-12       8.990606757394e-12       4.231642645053e-15       9.142267206523e-14       3.152637865308e-14       1.954624327003e-15 
  399       3.431026891087e-10       3.816944720350e-12       8.686710569404e-12       4.241118562053e-15       9.063084243630e-14       3.109588517742e-14       1.949480204664e-15 
  400       3.405967001185e-10       3.833161250089e-12       8.380903726252e-12       4.250577133252e-15       8.984780307892e-14       3.067029840119e-14       1.944195789721e-15 
  401       3.381518608977e-10       3.848857321689e-12       8.073304154650e-12       4.260020835726e-15       8.907338137044e-14       3.024957126712e-14       1.938773868846e-15 
  402       3.357684192864e-10       3.864024798489e-12       7.764032064590e-12       4.269452194144e-15       8.830739765303e-14       2.983365388363e-14       1.933217298868e-15 
  403       3.334466090692e-10       3.878655504474e-12       7.453209962850e-12       4.278873781037e-15       8.754966518052e-14       2.942249350235e-14       1.927529007216e-15 
  404       3.311866498429e-10       3.892741224281e-12       7.140962666510e-12       4.288288217071e-15       8.679999006533e-14       2.901603449563e-14       1.921711992362e-15 
  405       3.289887468828e-10       3.906273703203e-12       6.827417316463e-12       4.297698171326e-15       8.605817122525e-14       2.861421833412e-14       1.915769324265e-15 
  406       3.268530910103e-10       3.919244647194e-12       6.512703390931e-12       4.307106361565e-15       8.532400033034e-14       2.821698356424e-14       1.909704144815e-15 
  407       3.247798584598e-10       3.931645722875e-12       6.196952718975e-12       4.316515554510e-15       8.459726174978e-14       2.782426578573e-14       1.903519668274e-15 
  408       3.227692107454e-10       3.943468557536e-12       5.880299494008e-12       4.325928566117e-15       8.387773249873e-14       2.743599762920e-14       1.897219181719e-15 
  409       3.208212945286e-10       3.954704739146e-12       5.562880287310e-12       4.335348261844e-15       8.316518218518e-14       2.705210873362e-14       1.890806045488e-15 
  410       3.189362169706e-10       3.965346951725e-12       5.244823877010e-12       4.344777308758e-15       8.245941302815e-14       2.667253847679e-14       1.884283222259e-15 
  411       3.171139711010e-10       3.975392425782e-12       4.926220310556e-12       4.354217421585e-15       8.176038158227e-14       2.629727470928e-14       1.877651845015e-15 
  412       3.153545075449e-10       3.984839610099e-12       4.607150773033e-12       4.363670090492e-15       8.106808122008e-14       2.592631634820e-14       1.870912599228e-15 
  413       3.136577586482e-10       3.993687048206e-12       4.287697678954e-12       4.373136826944e-15       8.038250242563e-14       2.555966073491e-14       1.864066189748e-15 
  414       3.120236383272e-10       4.001933379196e-12       3.967944678520e-12       4.382619163802e-15       7.970363276986e-14       2.519730362161e-14       1.857113340914e-15 
  415       3.104520419181e-10       4.009577338537e-12       3.647976663883e-12       4.392118655422e-15       7.903145688600e-14       2.483923915796e-14       1.850054796656e-15 
  416       3.089428460268e-10       4.016617758885e-12       3.327879775404e-12       4.401636877751e-15       7.836595644495e-14       2.448545987768e-14       1.842891320606e-15 
  417       3.074959083782e-10       4.023053570902e-12       3.007741407913e-12       4.411175428420e-15       7.770711013073e-14       2.413595668515e-14       1.835623696205e-15 
  418       3.061110676660e-10       4.028883804060e-12       2.687650216971e-12       4.420735926851e-15       7.705489361577e-14       2.379071884207e-14       1.828252726811e-15 
  419       3.047881434024e-10       4.034107587465e-12       2.367696125128e-12       4.430320014343e-15       7.640927953643e-14       2.344973395399e-14       1.820779235803e-15 
  420       3.035269357672e-10       4.038724150662e-12       2.047970328186e-12       4.439929354175e-15       7.577023746829e-14       2.311298795700e-14       1.813204066696e-15 
  421       3.023272254579e-10       4.042732824454e-12       1.728565301457e-12       4.449565631705e-15       7.513773390161e-14       2.278046510429e-14       1.805528083241e-15 
  422       3.011887735389e-10       4.046133041712e-12       1.409574806025e-12       4.459230554462e-15       7.451173221669e-14       2.245214795278e-14       1.797752169534e-15 
  423       3.001113212915e-10       4.048924338189e-12       1.091093895004e-12       4.468925852245e-15       7.389219265928e-14       2.212801734973e-14       1.789877230129e-15 
  424       2.990945900629e-10       4.051106353335e-12       7.732189198017e-13       4.478653277221e-15       7.327907231597e-14       2.180805241934e-14       1.781904190139e-15 
  425       2.981382811166e-10       4.052678831108e-12       4.560475363766e-13       4.488414604023e-15       7.267232508959e-14       2.149223054938e-14       1.773833995347e-15 
  426       2.972420754810e-10       4.053641620789e-12       1.396787114999e-13       4.498211629844e-15       7.207190167459e-14       2.118052737775e-14       1.765667612311e-15 
  427       2.964056337998e-10       4.053994677796e-12      -1.757872709846e-13       4.508046174537e-15       7.147774953245e-14       2.087291677918e-14       1.757406028477e-15 
  428       2.956285961812e-10       4.053738064495e-12      -4.902488039001e-13       4.517920080709e-15       7.088981286707e-14       2.056937085176e-14       1.749050252280e-15 
  429       2.949105820477e-10       4.052871951014e-12      -8.036029504766e-13       4.527835213823e-15       7.030803260016e-14       2.026985990357e-14       1.740601313254e-15 
  430       2.942511899853e-10       4.051396616059e-12      -1.115745438091e-12       4.537793462290e-15       6.973234634665e-14       1.997435243931e-14       1.732060262142e-15 
  431       2.936499975934e-10       4.049312447724e-12      -1.426570652005e-12       4.547796737569e-15       6.916268839006e-14       1.968281514690e-14       1.723428171000e-15 
  432       2.931065613345e-10       4.046619944306e-12      -1.735971629108e-12       4.557846974262e-15       6.859898965792e-14       1.939521288409e-14       1.714706133305e-15 
  433       2.926204163835e-10       4.043319715118e-12      -2.043840051655e-12       4.567946130215e-15       6.804117769713e-14       1.911150866507e-14       1.705895264067e-15 
  434       2.921910764772e-10       4.039412481304e-12      -2.350066241004e-12       4.578096186611e-15       6.748917664940e-14       1.883166364706e-14       1.696996699930e-15 
  435       2.918180337643e-10       4.034899076647e-12      -2.654539151360e-12       4.588299148068e-15       6.694290722660e-14       1.855563711698e-14       1.688011599284e-15 
  436       2.915007586547e-10       4.029780448391e-12      -2.957146363514e-12       4.598557042738e-15       6.640228668621e-14       1.828338647798e-14       1.678941142370e-15 
  437       2.912386996692e-10       4.024057658046e-12      -3.257774078578e-12       4.608871922402e-15       6.586722880664e-14       1.801486723610e-14       1.669786531390e-15 
  438       2.910312832888e-10       4.017731882206e-12      -3.556307111731e-12       4.619245862568e-15       6.533764386270e-14       1.775003298690e-14       1.660548990614e-15 
  439       2.908779138047e-10       4.010804413362e-12      -3.852628885955e-12       4.629680962570e-15       6.481343860093e-14       1.748883540201e-14       1.651229766486e-15 
  440       2.907779731677e-10       4.003276660714e-12      -4.146621425775e-12       4.640179345661e-15       6.429451621504e-14       1.723122421577e-14       1.641830127730e-15 
  441       2.907308208377e-10       3.995150150985e-12      -4.438165351000e-12       4.650743159111e-15       6.378077632129e-14       1.697714721187e-14       1.632351365464e-15 
  442       2.907357936334e-10       3.986426529235e-12      -4.727139870462e-12       4.661374574310e-15       6.327211493388e-14       1.672655020991e-14       1.622794793302e-15 
  443       2.907922055818e-10       3.977107559672e-12      -5.013422775756e-12       4.672075786855e-15       6.276842444035e-14       1.647937705204e-14       1.613161747462e-15 
  444       2.908993477678e-10       3.967195126470e-12      -5.296890434979e-12       4.682849016657e-15       6.226959357697e-14       1.623556958955e-14       1.603453586875e-15 
  445       2.910564881840e-10       3.956691234577e-12      -5.577417786470e-12       4.693696508032e-15       6.177550740414e-14       1.599506766952e-14       1.593671693294e-15 
  446       2.912628715798e-10       3.945598010531e-12      -5.854878332551e-12       4.704620529799e-15       6.128604728179e-14       1.575780912137e-14       1.583817471397e-15 
  447       2.915177193117e-10       3.933917703275e-12      -6.129144133263e-12       4.715623375378e-15       6.080109084474e-14       1.552372974354e-14       1.573892348899e-15 
  448       2.918202291920e-10       3.921652684967e-12      -6.400085800111e-12       4.726707362889e-15       6.032051197815e-14       1.529276329004e-14       1.563897776658e-15 
  449       2.921696311213e-10       3.908805992498e-12      -6.667585711688e-12       4.737874535514e-15       5.984420213402e-14       1.506485213076e-14       1.553835244948e-15 
