# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  702       2.421533505140e-10       4.998703788947e-12      -1.095457071360e-12       6.578303197034e-15       1.131568139086e-14       4.532443433568e-15      -4.792668629155e-16 
  703       2.414348479252e-10       5.026623805021e-12      -1.298912499425e-12       6.580028519626e-15       1.125518174230e-14       4.542990960089e-15      -4.803343547703e-16 
  704       2.407374051910e-10       5.053970692467e-12      -1.504299219830e-12       6.581732252933e-15       1.119509488028e-14       4.553439209784e-15      -4.813436512388e-16 
  705       2.400612178774e-10       5.080734553232e-12      -1.711539131979e-12       6.583416465233e-15       1.113541751302e-14       4.563784504453e-15      -4.822954938921e-16 
  706       2.394064819258e-10       5.106905423748e-12      -1.920553164384e-12       6.585083247088e-15       1.107614625920e-14       4.574023132037e-15      -4.831906369963e-16 
  707       2.387733936517e-10       5.132473274758e-12      -2.131261271165e-12       6.586734711427e-15       1.101727764768e-14       4.584151346513e-15      -4.840298475626e-16 
  708       2.381621497438e-10       5.157428011144e-12      -2.343582428539e-12       6.588372993613e-15       1.095880811701e-14       4.594165367779e-15      -4.848139053972e-16 
  709       2.375729472630e-10       5.181759471749e-12      -2.557434631317e-12       6.590000251522e-15       1.090073401508e-14       4.604061381545e-15      -4.855436031509e-16 
  710       2.370059836411e-10       5.205457429203e-12      -2.772734889401e-12       6.591618665616e-15       1.084305159875e-14       4.613835539218e-15      -4.862197463697e-16 
  711       2.364614566798e-10       5.228511589751e-12      -2.989399224273e-12       6.593230439019e-15       1.078575703339e-14       4.623483957798e-15      -4.868431535443e-16 
  712       2.359395645498e-10       5.250911593074e-12      -3.207342665496e-12       6.594837797592e-15       1.072884639255e-14       4.633002719762e-15      -4.874146561602e-16 
  713       2.354405057894e-10       5.272647012119e-12      -3.426479247203e-12       6.596442990006e-15       1.067231565753e-14       4.642387872952e-15      -4.879350987475e-16 
  714       2.349644793037e-10       5.293707352924e-12      -3.646722004596e-12       6.598048287817e-15       1.061616071701e-14       4.651635430470e-15      -4.884053389311e-16 
  715       2.345116843634e-10       5.314082054439e-12      -3.867982970436e-12       6.599655985542e-15       1.056037736662e-14       4.660741370560e-15      -4.888262474807e-16 
  716       2.340823206038e-10       5.333760488356e-12      -4.090173171545e-12       6.601268400734e-15       1.050496130859e-14       4.669701636501e-15      -4.891987083603e-16 
  717       2.336765880237e-10       5.352731958935e-12      -4.313202625291e-12       6.602887874056e-15       1.044990815134e-14       4.678512136498e-15      -4.895236187788e-16 
  718       2.332946869841e-10       5.370985702824e-12      -4.536980336091e-12       6.604516769355e-15       1.039521340908e-14       4.687168743565e-15      -4.898018892393e-16 
  719       2.329368182075e-10       5.388510888890e-12      -4.761414291901e-12       6.606157473738e-15       1.034087250140e-14       4.695667295419e-15      -4.900344435897e-16 
  720       2.326031827766e-10       5.405296618043e-12      -4.986411460713e-12       6.607812397646e-15       1.028688075294e-14       4.704003594368e-15      -4.902222190721e-16 
  721       2.322939821334e-10       5.421331923059e-12      -5.211877787047e-12       6.609483974928e-15       1.023323339291e-14       4.712173407197e-15      -4.903661663730e-16 
  722       2.320093656848e-10       5.436607564323e-12      -5.437723012596e-12       6.611174445142e-15       1.017992618713e-14       4.720173181616e-15      -4.904670785063e-16 
  723       2.317492724631e-10       5.451121457185e-12      -5.663875252074e-12       6.612885195460e-15       1.012695734865e-14       4.728002211678e-15      -4.905250735675e-16 
  724       2.315135862648e-10       5.464873353887e-12      -5.890266704849e-12       6.614617405617e-15       1.007432566492e-14       4.735660515882e-15      -4.905401016304e-16 
  725       2.313021877417e-10       5.477863057812e-12      -6.116828855068e-12       6.616372264508e-15       1.002202986870e-14       4.743148124627e-15      -4.905121149785e-16 
  726       2.311149543870e-10       5.490090423727e-12      -6.343492469260e-12       6.618150970211e-15       9.970068637739e-15       4.750465080273e-15      -4.904410681152e-16 
  727       2.309517605227e-10       5.501555358019e-12      -6.570187593943e-12       6.619954730014e-15       9.918440594613e-15       4.757611437189e-15      -4.903269177751e-16 
  728       2.308124772861e-10       5.512257818933e-12      -6.796843553224e-12       6.621784760438e-15       9.867144306417e-15       4.764587261812e-15      -4.901696229338e-16 
  729       2.306969726170e-10       5.522197816811e-12      -7.023388946406e-12       6.623642287263e-15       9.816178284541e-15       4.771392632695e-15      -4.899691448193e-16 
  730       2.306051112443e-10       5.531375414331e-12      -7.249751645587e-12       6.625528545552e-15       9.765540984420e-15       4.778027640566e-15      -4.897254469220e-16 
  731       2.305367546730e-10       5.539790726745e-12      -7.475858793268e-12       6.627444779677e-15       9.715230805281e-15       4.784492388380e-15      -4.894384950058e-16 
  732       2.304917611712e-10       5.547443922115e-12      -7.701636799955e-12       6.629392243341e-15       9.665246089901e-15       4.790786991370e-15      -4.891082571182e-16 
  733       2.304699857567e-10       5.554335221557e-12      -7.927011341763e-12       6.631372199605e-15       9.615585124353e-15       4.796911577107e-15      -4.887347036014e-16 
  734       2.304712801842e-10       5.560464899472e-12      -8.151907358017e-12       6.633385920911e-15       9.566246137761e-15       4.802866285545e-15      -4.883178071025e-16 
  735       2.304954929319e-10       5.565833283790e-12      -8.376249048861e-12       6.635434689110e-15       9.517227302053e-15       4.808651269083e-15      -4.878575425844e-16 
  736       2.305424691887e-10       5.570440756205e-12      -8.599959872855e-12       6.637519795482e-15       9.468526731711e-15       4.814266692615e-15      -4.873538873364e-16 
  737       2.306120508405e-10       5.574287752416e-12      -8.822962544585e-12       6.639642540764e-15       9.420142483521e-15       4.819712733584e-15      -4.868068209845e-16 
  738       2.307040764580e-10       5.577374762363e-12      -9.045179032261e-12       6.641804235174e-15       9.372072556330e-15       4.824989582034e-15      -4.862163255022e-16 
  739       2.308183812825e-10       5.579702330467e-12      -9.266530555326e-12       6.644006198435e-15       9.324314890793e-15       4.830097440669e-15      -4.855823852215e-16 
  740       2.309547972137e-10       5.581271055866e-12      -9.486937582055e-12       6.646249759801e-15       9.276867369130e-15       4.835036524900e-15      -4.849049868427e-16 
  741       2.311131527959e-10       5.582081592658e-12      -9.706319827161e-12       6.648536258081e-15       9.229727814871e-15       4.839807062906e-15      -4.841841194458e-16 
  742       2.312932732056e-10       5.582134650133e-12      -9.924596249397e-12       6.650867041661e-15       9.182893992614e-15       4.844409295680e-15      -4.834197745004e-16 
  743       2.314949802375e-10       5.581430993015e-12      -1.014168504916e-11       6.653243468535e-15       9.136363607775e-15       4.848843477089e-15      -4.826119458770e-16 
  744       2.317180922922e-10       5.579971441703e-12      -1.035750366611e-11       6.655666906323e-15       9.090134306339e-15       4.853109873925e-15      -4.817606298571e-16 
  745       2.319624243624e-10       5.577756872503e-12      -1.057196877672e-11       6.658138732300e-15       9.044203674612e-15       4.857208765958e-15      -4.808658251441e-16 
  746       2.322277880204e-10       5.574788217871e-12      -1.078499629197e-11       6.660660333420e-15       8.998569238975e-15       4.861140445995e-15      -4.799275328736e-16 
  747       2.325139914045e-10       5.571066466648e-12      -1.099650135487e-11       6.663233106339e-15       8.953228465632e-15       4.864905219924e-15      -4.789457566245e-16 
  748       2.328208392061e-10       5.566592664304e-12      -1.120639833808e-11       6.665858457442e-15       8.908178760367e-15       4.868503406777e-15      -4.779205024290e-16 
  749       2.331481326565e-10       5.561367913168e-12      -1.141460084156e-11       6.668537802864e-15       8.863417468290e-15       4.871935338779e-15      -4.768517787837e-16 
  750       2.334956695140e-10       5.555393372675e-12      -1.162102169011e-11       6.671272568519e-15       8.818941873596e-15       4.875201361405e-15      -4.757395966601e-16 
  751       2.338632440503e-10       5.548670259597e-12      -1.182557293103e-11       6.674064190124e-15       8.774749199309e-15       4.878301833429e-15      -4.745839695149e-16 
  752       2.342506470379e-10       5.541199848285e-12      -1.202816583167e-11       6.676914113221e-15       8.730836607039e-15       4.881237126982e-15      -4.733849133012e-16 
  753       2.346576657367e-10       5.532983470910e-12      -1.222871087709e-11       6.679823793202e-15       8.687201196735e-15       4.884007627604e-15      -4.721424464784e-16 
  754       2.350840838809e-10       5.524022517694e-12      -1.242711776761e-11       6.682794695338e-15       8.643840006432e-15       4.886613734298e-15      -4.708565900234e-16 
  755       2.355296816660e-10       5.514318437154e-12      -1.262329541644e-11       6.685828294799e-15       8.600750012007e-15       4.889055859583e-15      -4.695273674410e-16 
  756       2.359942357355e-10       5.503872736339e-12      -1.281715194730e-11       6.688926076681e-15       8.557928126928e-15       4.891334429550e-15      -4.681548047742e-16 
  757       2.364775191679e-10       5.492686981069e-12      -1.300859469199e-11       6.692089536029e-15       8.515371202010e-15       4.893449883913e-15      -4.667389306155e-16 
  758       2.369793014636e-10       5.480762796172e-12      -1.319753018802e-11       6.695320177864e-15       8.473076025161e-15       4.895402676065e-15      -4.652797761168e-16 
  759       2.374993485318e-10       5.468101865720e-12      -1.338386417619e-11       6.698619517205e-15       8.431039321140e-15       4.897193273129e-15      -4.637773750005e-16 
  760       2.380374226770e-10       5.454705933275e-12      -1.356750159821e-11       6.701989079097e-15       8.389257751304e-15       4.898822156017e-15      -4.622317635698e-16 
  761       2.385932690800e-10       5.440577873731e-12      -1.374835631971e-11       6.705430145753e-15       8.347728345315e-15       4.900289611498e-15      -4.606430751144e-16 
  762       2.391665749797e-10       5.425724930931e-12      -1.392638050856e-11       6.708942992616e-15       8.306449805830e-15       4.901595103945e-15      -4.590118250898e-16 
  763       2.397570096829e-10       5.410155542588e-12      -1.410153581494e-11       6.712527637704e-15       8.265421228327e-15       4.902737891658e-15      -4.573386314257e-16 
  764       2.403642379834e-10       5.393878274756e-12      -1.427378369664e-11       6.716184093133e-15       8.224641671266e-15       4.903717233756e-15      -4.556241206565e-16 
  765       2.409879201463e-10       5.376901822290e-12      -1.444308541859e-11       6.719912365092e-15       8.184110155922e-15       4.904532390190e-15      -4.538689279513e-16 
  766       2.416277118923e-10       5.359235009307e-12      -1.460940205256e-11       6.723712453814e-15       8.143825666233e-15       4.905182621758e-15      -4.520736971443e-16 
  767       2.422832643818e-10       5.340886789644e-12      -1.477269447671e-11       6.727584353545e-15       8.103787148639e-15       4.905667190110e-15      -4.502390807646e-16 
  768       2.429542241984e-10       5.321866247318e-12      -1.493292337523e-11       6.731528052525e-15       8.063993511923e-15       4.905985357760e-15      -4.483657400667e-16 
  769       2.436402333338e-10       5.302182596991e-12      -1.509004923799e-11       6.735543532951e-15       8.024443627053e-15       4.906136388099e-15      -4.464543450604e-16 
  770       2.443409291712e-10       5.281845184421e-12      -1.524403236008e-11       6.739630770956e-15       7.985136327023e-15       4.906119545404e-15      -4.445055745409e-16 
  771       2.450559444701e-10       5.260863486931e-12      -1.539483284150e-11       6.743789736577e-15       7.946070406694e-15       4.905934094851e-15      -4.425201161192e-16 
  772       2.457849073494e-10       5.239247113865e-12      -1.554241058674e-11       6.748020393730e-15       7.907244622635e-15       4.905579302520e-15      -4.404986662521e-16 
  773       2.465274412725e-10       5.217005807048e-12      -1.568672530441e-11       6.752322700182e-15       7.868657692965e-15       4.905054435412e-15      -4.384419302723e-16 
  774       2.472831650308e-10       5.194149441245e-12      -1.582773650683e-11       6.756696607522e-15       7.830308297195e-15       4.904358761457e-15      -4.363506224185e-16 
  775       2.480516927278e-10       5.170688024626e-12      -1.596540350969e-11       6.761142061137e-15       7.792195076067e-15       4.903491549524e-15      -4.342254658658e-16 
  776       2.488326337635e-10       5.146631699220e-12      -1.609968543162e-11       6.765659000178e-15       7.754316631398e-15       4.902452069434e-15      -4.320671927557e-16 
  777       2.496255928180e-10       5.121990741380e-12      -1.623054119384e-11       6.770247357537e-15       7.716671525920e-15       4.901239591969e-15      -4.298765442259e-16 
  778       2.504301698363e-10       5.096775562238e-12      -1.635792951975e-11       6.774907059822e-15       7.679258283119e-15       4.899853388883e-15      -4.276542704411e-16 
  779       2.512459600116e-10       5.070996708170e-12      -1.648180893459e-11       6.779638027320e-15       7.642075387082e-15       4.898292732911e-15      -4.254011306227e-16 
  780       2.520725537699e-10       5.044664861256e-12      -1.660213776499e-11       6.784440173981e-15       7.605121282331e-15       4.896556897785e-15      -4.231178930789e-16 
  781       2.529095367538e-10       5.017790839733e-12      -1.671887413865e-11       6.789313407379e-15       7.568394373673e-15       4.894645158238e-15      -4.208053352353e-16 
  782       2.537564898068e-10       4.990385598465e-12      -1.683197598392e-11       6.794257628695e-15       7.531893026031e-15       4.892556790020e-15      -4.184642436644e-16 
  783       2.546129889574e-10       4.962460229397e-12      -1.694140102941e-11       6.799272732681e-15       7.495615564294e-15       4.890291069906e-15      -4.160954141164e-16 
  784       2.554786054029e-10       4.934025962015e-12      -1.704710680365e-11       6.804358607637e-15       7.459560273155e-15       4.887847275708e-15      -4.136996515486e-16 
  785       2.563529054938e-10       4.905094163808e-12      -1.714905063464e-11       6.809515135381e-15       7.423725396951e-15       4.885224686284e-15      -4.112777701564e-16 
  786       2.572354507176e-10       4.875676340730e-12      -1.724718964955e-11       6.814742191224e-15       7.388109139507e-15       4.882422581550e-15      -4.088305934028e-16 
  787       2.581257976832e-10       4.845784137654e-12      -1.734148077424e-11       6.820039643940e-15       7.352709663974e-15       4.879440242491e-15      -4.063589540487e-16 
  788       2.590234981047e-10       4.815429338839e-12      -1.743188073297e-11       6.825407355738e-15       7.317525092674e-15       4.876276951173e-15      -4.038636941832e-16 
  789       2.599280987857e-10       4.784623868384e-12      -1.751834604794e-11       6.830845182238e-15       7.282553506939e-15       4.872931990748e-15      -4.013456652536e-16 
  790       2.608391416031e-10       4.753379790694e-12      -1.760083303895e-11       6.836352972438e-15       7.247792946952e-15       4.869404645471e-15      -3.988057280955e-16 
  791       2.617561634916e-10       4.721709310934e-12      -1.767929782301e-11       6.841930568691e-15       7.213241411589e-15       4.865694200710e-15      -3.962447529633e-16 
  792       2.626786964275e-10       4.689624775493e-12      -1.775369631393e-11       6.847577806676e-15       7.178896858263e-15       4.861799942952e-15      -3.936636195597e-16 
  793       2.636062674127e-10       4.657138672445e-12      -1.782398422199e-11       6.853294515368e-15       7.144757202758e-15       4.857721159819e-15      -3.910632170664e-16 
  794       2.645383984591e-10       4.624263632005e-12      -1.789011705349e-11       6.859080517015e-15       7.110820319080e-15       4.853457140076e-15      -3.884444441741e-16 
  795       2.654746065725e-10       4.591012426992e-12      -1.795205011042e-11       6.864935627106e-15       7.077084039288e-15       4.849007173641e-15      -3.858082091125e-16 
  796       2.664144037365e-10       4.557397973289e-12      -1.800973849004e-11       6.870859654345e-15       7.043546153345e-15       4.844370551600e-15      -3.831554296805e-16 
  797       2.673572968970e-10       4.523433330302e-12      -1.806313708452e-11       6.876852400624e-15       7.010204408953e-15       4.839546566211e-15      -3.804870332765e-16 
  798       2.683027879460e-10       4.489131701421e-12      -1.811220058056e-11       6.882913660995e-15       6.977056511395e-15       4.834534510922e-15      -3.778039569285e-16 
  799       2.692503737058e-10       4.454506434478e-12      -1.815688345897e-11       6.889043223642e-15       6.944100123380e-15       4.829333680376e-15      -3.751071473238e-16 
  800       2.701995736851e-10       4.419570798943e-12      -1.819714936097e-11       6.895240723166e-15       6.911333158911e-15       4.823943726881e-15      -3.723973981610e-16 
  801       2.711500139359e-10       4.384337312108e-12      -1.823299937516e-11       6.901505197566e-15       6.878754671110e-15       4.818365736926e-15      -3.696748588892e-16 
  802       2.721013446946e-10       4.348818401522e-12      -1.826444426572e-11       6.907835523122e-15       6.846363980275e-15       4.812601174320e-15      -3.669395170676e-16 
  803       2.730532127380e-10       4.313026627564e-12      -1.829149515387e-11       6.914230560296e-15       6.814160381210e-15       4.806651525593e-15      -3.641913602322e-16 
  804       2.740052613723e-10       4.276974683859e-12      -1.831416351928e-11       6.920689153677e-15       6.782143143125e-15       4.800518300074e-15      -3.614303758956e-16 
  805       2.749571304225e-10       4.240675397699e-12      -1.833246120139e-11       6.927210131927e-15       6.750311509529e-15       4.794203029969e-15      -3.586565515468e-16 
  806       2.759084562215e-10       4.204141730462e-12      -1.834640040083e-11       6.933792307723e-15       6.718664698128e-15       4.787707270436e-15      -3.558698746504e-16 
  807       2.768588715999e-10       4.167386778024e-12      -1.835599368075e-11       6.940434477704e-15       6.687201900720e-15       4.781032599663e-15      -3.530703326467e-16 
  808       2.778080058745e-10       4.130423771187e-12      -1.836125396820e-11       6.947135422417e-15       6.655922283095e-15       4.774180618948e-15      -3.502579129513e-16 
  809       2.787554848384e-10       4.093266076087e-12      -1.836219455552e-11       6.953893906258e-15       6.624824984926e-15       4.767152952774e-15      -3.474326029546e-16 
  810       2.797009307497e-10       4.055927194621e-12      -1.835882910168e-11       6.960708677422e-15       6.593909119669e-15       4.759951248887e-15      -3.445943900218e-16 
  811       2.806439623211e-10       4.018420764860e-12      -1.835117163368e-11       6.967578467842e-15       6.563173774460e-15       4.752577178375e-15      -3.417432614921e-16 
  812       2.815841947089e-10       3.980760561468e-12      -1.833923654790e-11       6.974501993141e-15       6.532618010006e-15       4.745032435742e-15      -3.388792046790e-16 
  813       2.825212395027e-10       3.942960496122e-12      -1.832303861146e-11       6.981477952570e-15       6.502240860489e-15       4.737318738989e-15      -3.360022068695e-16 
  814       2.834547047142e-10       3.905034617931e-12      -1.830259296364e-11       6.988505028957e-15       6.472041333456e-15       4.729437829690e-15      -3.331122553238e-16 
  815       2.843841947670e-10       3.866997113849e-12      -1.827791511718e-11       6.995581888650e-15       6.442018409719e-15       4.721391473070e-15      -3.302093372754e-16 
  816       2.853093104853e-10       3.828862309100e-12      -1.824902095972e-11       7.002707181465e-15       6.412171043251e-15       4.713181458081e-15      -3.272934399301e-16 
  817       2.862296490838e-10       3.790644667591e-12      -1.821592675512e-11       7.009879540626e-15       6.382498161079e-15       4.704809597481e-15      -3.243645504665e-16 
  818       2.871448041566e-10       3.752358792335e-12      -1.817864914484e-11       7.017097582713e-15       6.352998663184e-15       4.696277727911e-15      -3.214226560348e-16 
  819       2.880543656664e-10       3.714019425863e-12      -1.813720514933e-11       7.024359907607e-15       6.323671422399e-15       4.687587709973e-15      -3.184677437573e-16 
  820       2.889579199342e-10       3.675641450650e-12      -1.809161216939e-11       7.031665098436e-15       6.294515284297e-15       4.678741428306e-15      -3.154998007275e-16 
  821       2.898550496282e-10       3.637239889527e-12      -1.804188798753e-11       7.039011721515e-15       6.265529067099e-15       4.669740791664e-15      -3.125188140100e-16 
  822       2.907453337533e-10       3.598829906101e-12      -1.798805076934e-11       7.046398326296e-15       6.236711561560e-15       4.660587732996e-15      -3.095247706402e-16 
  823       2.916283476403e-10       3.560426805176e-12      -1.793011906490e-11       7.053823445310e-15       6.208061530871e-15       4.651284209520e-15      -3.065176576239e-16 
  824       2.925036629352e-10       3.522046033166e-12      -1.786811181008e-11       7.061285594115e-15       6.179577710554e-15       4.641832202800e-15      -3.034974619370e-16 
  825       2.933708475885e-10       3.483703178520e-12      -1.780204832798e-11       7.068783271236e-15       6.151258808360e-15       4.632233718829e-15      -3.004641705253e-16 
  826       2.942294658443e-10       3.445413972134e-12      -1.773194833024e-11       7.076314958114e-15       6.123103504161e-15       4.622490788100e-15      -2.974177703040e-16 
  827       2.950790782301e-10       3.407194287773e-12      -1.765783191847e-11       7.083879119051e-15       6.095110449850e-15       4.612605465687e-15      -2.943582481575e-16 
  828       2.959192415454e-10       3.369060142487e-12      -1.757971958557e-11       7.091474201150e-15       6.067278269237e-15       4.602579831321e-15      -2.912855909389e-16 
  829       2.967495088516e-10       3.331027697032e-12      -1.749763221712e-11       7.099098634268e-15       6.039605557945e-15       4.592415989470e-15      -2.881997854699e-16 
  830       2.975694294608e-10       3.293113256285e-12      -1.741159109276e-11       7.106750830953e-15       6.012090883305e-15       4.582116069413e-15      -2.851008185406e-16 
  831       2.983785489255e-10       3.255333269666e-12      -1.732161788755e-11       7.114429186392e-15       5.984732784255e-15       4.571682225320e-15      -2.819886769085e-16 
  832       2.991764090275e-10       3.217704331553e-12      -1.722773467332e-11       7.122132078359e-15       5.957529771234e-15       4.561116636327e-15      -2.788633472991e-16 
  833       2.999625477674e-10       3.180243181702e-12      -1.712996392009e-11       7.129857867155e-15       5.930480326078e-15       4.550421506616e-15      -2.757248164048e-16 
  834       3.007364993540e-10       3.142966705663e-12      -1.702832849740e-11       7.137604895553e-15       5.903582901920e-15       4.539599065493e-15      -2.725730708852e-16 
  835       3.014977941933e-10       3.105891935203e-12      -1.692285167568e-11       7.145371488750e-15       5.876835923081e-15       4.528651567462e-15      -2.694080973663e-16 
  836       3.022459588780e-10       3.069036048720e-12      -1.681355712764e-11       7.153155954301e-15       5.850237784973e-15       4.517581292305e-15      -2.662298824404e-16 
  837       3.029805161766e-10       3.032416371662e-12      -1.670046892964e-11       7.160956582075e-15       5.823786853988e-15       4.506390545158e-15      -2.630384126658e-16 
  838       3.037009850230e-10       2.996050376946e-12      -1.658361156303e-11       7.168771644189e-15       5.797481467401e-15       4.495081656592e-15      -2.598336745662e-16 
  839       3.044069313203e-10       2.959954301920e-12      -1.646301426371e-11       7.176599429220e-15       5.771320137491e-15       4.483656559342e-15      -2.566157554816e-16 
  840       3.050981213443e-10       2.924138972026e-12      -1.633872415073e-11       7.184438345562e-15       5.745302168035e-15       4.472115510283e-15      -2.533851480421e-16 
  841       3.057743709876e-10       2.888613905313e-12      -1.621079332879e-11       7.192286819754e-15       5.719427048333e-15       4.460458346382e-15      -2.501424509899e-16 
  842       3.064354951842e-10       2.853388689492e-12      -1.607927456285e-11       7.200143262337e-15       5.693694249886e-15       4.448684906022e-15      -2.468882688253e-16 
  843       3.070813079079e-10       2.818472982123e-12      -1.594422128030e-11       7.208006067803e-15       5.668103226322e-15       4.436795029017e-15      -2.436232118235e-16 
  844       3.077116221699e-10       2.783876510791e-12      -1.580568757304e-11       7.215873614547e-15       5.642653413331e-15       4.424788556610e-15      -2.403478960518e-16 
  845       3.083262500170e-10       2.749609073296e-12      -1.566372819956e-11       7.223744264816e-15       5.617344228594e-15       4.412665331484e-15      -2.370629433859e-16 
  846       3.089250025290e-10       2.715680537830e-12      -1.551839858711e-11       7.231616364663e-15       5.592175071717e-15       4.400425197764e-15      -2.337689815273e-16 
  847       3.095076898174e-10       2.682100843162e-12      -1.536975483378e-11       7.239488243894e-15       5.567145324158e-15       4.388068001024e-15      -2.304666440196e-16 
  848       3.100741210228e-10       2.648879998820e-12      -1.521785371061e-11       7.247358216022e-15       5.542254349159e-15       4.375593588291e-15      -2.271565702658e-16 
  849       3.106241043129e-10       2.616028085277e-12      -1.506275266370e-11       7.255224578215e-15       5.517501491682e-15       4.363001808051e-15      -2.238394055451e-16 
  850       3.111574468807e-10       2.583555254128e-12      -1.490450981634e-11       7.263085611249e-15       5.492886078332e-15       4.350292510255e-15      -2.205158010296e-16 
  851       3.116739549420e-10       2.551471728277e-12      -1.474318397109e-11       7.270939579457e-15       5.468407417297e-15       4.337465546325e-15      -2.171864138010e-16 
  852       3.121734337340e-10       2.519787802118e-12      -1.457883461190e-11       7.278784730680e-15       5.444064798270e-15       4.324520769157e-15      -2.138519068678e-16 
  853       3.126556875125e-10       2.488513841718e-12      -1.441152190625e-11       7.286619296219e-15       5.419857492388e-15       4.311458033128e-15      -2.105129491821e-16 
  854       3.131205195502e-10       2.457660285000e-12      -1.424130670723e-11       7.294441490785e-15       5.395784752160e-15       4.298277194100e-15      -2.071702156562e-16 
  855       3.135677321349e-10       2.427237641925e-12      -1.406825055564e-11       7.302249512449e-15       5.371845811395e-15       4.284978109429e-15      -2.038243871796e-16 
  856       3.139971265668e-10       2.397256494677e-12      -1.389241568214e-11       7.310041542594e-15       5.348039885140e-15       4.271560637965e-15      -2.004761506360e-16 
  857       3.144085031570e-10       2.367727497841e-12      -1.371386500932e-11       7.317815745865e-15       5.324366169604e-15       4.258024640063e-15      -1.971261989198e-16 
  858       3.148016612251e-10       2.338661378592e-12      -1.353266215385e-11       7.325570270119e-15       5.300823842094e-15       4.244369977584e-15      -1.937752309533e-16 
  859       3.151763990974e-10       2.310068936872e-12      -1.334887142856e-11       7.333303246378e-15       5.277412060945e-15       4.230596513903e-15      -1.904239517034e-16 
  860       3.155325141047e-10       2.281961045575e-12      -1.316255784456e-11       7.341012788776e-15       5.254129965450e-15       4.216704113911e-15      -1.870730721983e-16 
  861       3.158698025801e-10       2.254348650731e-12      -1.297378711335e-11       7.348696994515e-15       5.230976675791e-15       4.202692644026e-15      -1.837233095448e-16 
  862       3.161880598572e-10       2.227242771687e-12      -1.278262564893e-11       7.356353943810e-15       5.207951292972e-15       4.188561972194e-15      -1.803753869446e-16 
  863       3.164870802678e-10       2.200654501289e-12      -1.258914056993e-11       7.363981699845e-15       5.185052898749e-15       4.174311967894e-15      -1.770300337114e-16 
  864       3.167666571401e-10       2.174595006069e-12      -1.239339970168e-11       7.371578308719e-15       5.162280555561e-15       4.159942502148e-15      -1.736879852880e-16 
  865       3.170265827963e-10       2.149075526422e-12      -1.219547157836e-11       7.379141799399e-15       5.139633306460e-15       4.145453447521e-15      -1.703499832627e-16 
  866       3.172666485510e-10       2.124107376791e-12      -1.199542544509e-11       7.386670183674e-15       5.117110175047e-15       4.130844678128e-15      -1.670167753864e-16 
  867       3.174866447087e-10       2.099701945852e-12      -1.179333126003e-11       7.394161456099e-15       5.094710165395e-15       4.116116069644e-15      -1.636891155895e-16 
  868       3.176863605619e-10       2.075870696694e-12      -1.158925969653e-11       7.401613593949e-15       5.072432261988e-15       4.101267499301e-15      -1.603677639987e-16 
  869       3.178655843889e-10       2.052625167001e-12      -1.138328214521e-11       7.409024557172e-15       5.050275429648e-15       4.086298845902e-15      -1.570534869535e-16 
  870       3.180241034523e-10       2.029976969238e-12      -1.117547071606e-11       7.416392288337e-15       5.028238613466e-15       4.071209989818e-15      -1.537470570237e-16 
  871       3.181617039961e-10       2.007937790832e-12      -1.096589824059e-11       7.423714712585e-15       5.006320738734e-15       4.056000813001e-15      -1.504492530258e-16 
  872       3.182781712443e-10       1.986519394352e-12      -1.075463827390e-11       7.430989737580e-15       4.984520710879e-15       4.040671198985e-15      -1.471608600400e-16 
  873       3.183732893984e-10       1.965733617698e-12      -1.054176509681e-11       7.438215253459e-15       4.962837415388e-15       4.025221032892e-15      -1.438826694269e-16 
  874       3.184468416357e-10       1.945592374277e-12      -1.032735371799e-11       7.445389132786e-15       4.941269717743e-15       4.009650201438e-15      -1.406154788447e-16 
  875       3.184986101071e-10       1.926107653190e-12      -1.011147987603e-11       7.452509230497e-15       4.919816463354e-15       3.993958592940e-15      -1.373600922655e-16 
  876       3.185283759348e-10       1.907291519414e-12      -9.894220041576e-12       7.459573383858e-15       4.898476477486e-15       3.978146097316e-15      -1.341173199929e-16 
  877       3.185359192106e-10       1.889156113983e-12      -9.675651419428e-12       7.466579412408e-15       4.877248565190e-15       3.962212606097e-15      -1.308879786779e-16 
  878       3.185210656320e-10       1.871711853060e-12      -9.455849445656e-12       7.473525304156e-15       4.856131654110e-15       3.946158616398e-15      -1.276727376404e-16 
  879       3.184838272658e-10       1.854961991961e-12      -9.234880229019e-12       7.480409777650e-15       4.835125225624e-15       3.929987053842e-15      -1.244716549947e-16 
  880       3.184242641205e-10       1.838907971113e-12      -9.012807988046e-12       7.487231729154e-15       4.814228890731e-15       3.913701479957e-15      -1.212846338447e-16 
  881       3.183424377260e-10       1.823551208869e-12      -8.789697546379e-12       7.493990047232e-15       4.793442247787e-15       3.897305491053e-15      -1.181115752730e-16 
