# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  593       4.339226173365e-10       1.325418655541e-12      -3.731962113693e-13       7.010496905711e-15       2.154575179167e-14       3.128531032448e-15       5.526079226292e-17 
  594       4.333706366664e-10       1.340987173561e-12      -1.622208646934e-13       7.025712778292e-15       2.141010933126e-14       3.128070425670e-15       4.679313461302e-17 
  595       4.327877981420e-10       1.357317013526e-12       4.698912715993e-14       7.040818469079e-15       2.127553428399e-14       3.128178394833e-15       3.837982022233e-17 
  596       4.321743424526e-10       1.374407340806e-12       2.543224299273e-13       7.055811805126e-15       2.114201326496e-14       3.128833889304e-15       3.002148304088e-17 
  597       4.315305159821e-10       1.392257238106e-12       4.596664906488e-13       7.070690595703e-15       2.100953251872e-14       3.130015514957e-15       2.171875609913e-17 
  598       4.308565708361e-10       1.410865705016e-12       6.629075330168e-13       7.085452632238e-15       2.087807791738e-14       3.131701532644e-15       1.347227148824e-17 
  599       4.301527648686e-10       1.430231657576e-12       8.639305527253e-13       7.100095688253e-15       2.074763495876e-14       3.133869856669e-15       5.282660340280e-18 
  600       4.294193617081e-10       1.450353927830e-12       1.062619312819e-12       7.114617519307e-15       2.061818876448e-14       3.136498053261e-15      -2.849447191539e-18 
  601       4.286566307847e-10       1.471231263383e-12       1.258856339040e-12       7.129015862928e-15       2.048972407808e-14       3.139563339044e-15      -1.092342195260e-17 
  602       4.278648473567e-10       1.492862326959e-12       1.452522915182e-12       7.143288438560e-15       2.036222526314e-14       3.143042579515e-15      -1.893863580668e-17 
  603       4.270442925373e-10       1.515245695963e-12       1.643499078434e-12       7.157432947494e-15       2.023567630139e-14       3.146912287516e-15      -2.689446165568e-17 
  604       4.261952533208e-10       1.538379862031e-12       1.831663614731e-12       7.171447072812e-15       2.011006079082e-14       3.151148621702e-15      -3.479027345942e-17 
  605       4.253180423972e-10       1.562262201379e-12       2.016906621355e-12       7.185328793571e-15       1.998536435333e-14       3.155730690067e-15      -4.262554085833e-17 
  606       4.244130580640e-10       1.586885859503e-12       2.199167536405e-12       7.199077335788e-15       1.986158192501e-14       3.160650550958e-15      -5.040011550394e-17 
  607       4.234807258091e-10       1.612242790590e-12       2.378398015854e-12       7.212692244235e-15       1.973871063766e-14       3.165903449860e-15      -5.811395166209e-17 
  608       4.225214786877e-10       1.638324779163e-12       2.554549448650e-12       7.226173070302e-15       1.961674742407e-14       3.171484535696e-15      -6.576701228459e-17 
  609       4.215357573549e-10       1.665123439303e-12       2.727572956173e-12       7.239519372043e-15       1.949568901697e-14       3.177388860390e-15      -7.335926906003e-17 
  610       4.205240100992e-10       1.692630213871e-12       2.897419391703e-12       7.252730714214e-15       1.937553194787e-14       3.183611378413e-15      -8.089070246442e-17 
  611       4.194866928755e-10       1.720836373725e-12       3.064039339876e-12       7.265806668316e-15       1.925627254600e-14       3.190146946346e-15      -8.836130181198e-17 
  612       4.184242693378e-10       1.749733016943e-12       3.227383116151e-12       7.278746812636e-15       1.913790693721e-14       3.196990322429e-15      -9.577106530586e-17 
  613       4.173372108733e-10       1.779311068046e-12       3.387400766268e-12       7.291550732291e-15       1.902043104289e-14       3.204136166118e-15      -1.031200000888e-16 
  614       4.162259966344e-10       1.809561277214e-12       3.544042065716e-12       7.304218019266e-15       1.890384057884e-14       3.211579037639e-15      -1.104081222941e-16 
  615       4.150911135726e-10       1.840474219511e-12       3.697256519189e-12       7.316748272458e-15       1.878813105419e-14       3.219313397544e-15      -1.176354570959e-16 
  616       4.139330564715e-10       1.872040294101e-12       3.846993360054e-12       7.329141097717e-15       1.867329777031e-14       3.227333606264e-15      -1.248020387603e-16 
  617       4.127523279794e-10       1.904249723475e-12       3.993201549810e-12       7.341396107887e-15       1.855933581973e-14       3.235633923667e-15      -1.319079106961e-16 
  618       4.115494386433e-10       1.937092552665e-12       4.135829777548e-12       7.353512922850e-15       1.844624008498e-14       3.244208508609e-15      -1.389531255052e-16 
  619       4.103249069411e-10       1.970558648470e-12       4.274826459422e-12       7.365491169564e-15       1.833400523759e-14       3.253051418490e-15      -1.459377450336e-16 
  620       4.090792593156e-10       2.004637698675e-12       4.410139738099e-12       7.377330482106e-15       1.822262573690e-14       3.262156608810e-15      -1.528618404220e-16 
  621       4.078130302069e-10       2.039319211270e-12       4.541717482234e-12       7.389030501715e-15       1.811209582904e-14       3.271517932723e-15      -1.597254921567e-16 
  622       4.065267620858e-10       2.074592513673e-12       4.669507285921e-12       7.400590876833e-15       1.800240954579e-14       3.281129140591e-15      -1.665287901201e-16 
  623       4.052210054870e-10       2.110446751950e-12       4.793456468163e-12       7.412011263145e-15       1.789356070348e-14       3.290983879540e-15      -1.732718336416e-16 
  624       4.038963190424e-10       2.146870890035e-12       4.913512072331e-12       7.423291323623e-15       1.778554290193e-14       3.301075693015e-15      -1.799547315482e-16 
  625       4.025532695136e-10       2.183853708951e-12       5.029620865629e-12       7.434430728566e-15       1.767834952333e-14       3.311398020332e-15      -1.865776022155e-16 
  626       4.011924318257e-10       2.221383806032e-12       5.141729338551e-12       7.445429155640e-15       1.757197373116e-14       3.321944196238e-15      -1.931405736178e-16 
  627       3.998143890999e-10       2.259449594144e-12       5.249783704348e-12       7.456286289925e-15       1.746640846905e-14       3.332707450459e-15      -1.996437833798e-16 
  628       3.984197326870e-10       2.298039300901e-12       5.353729898489e-12       7.467001823951e-15       1.736164645974e-14       3.343680907261e-15      -2.060873788263e-16 
  629       3.970090622003e-10       2.337140967893e-12       5.453513578124e-12       7.477575457742e-15       1.725768020397e-14       3.354857585001e-15      -2.124715170338e-16 
  630       3.955829855490e-10       2.376742449899e-12       5.549080121544e-12       7.488006898858e-15       1.715450197937e-14       3.366230395684e-15      -2.187963648806e-16 
  631       3.941421189708e-10       2.416831414116e-12       5.640374627645e-12       7.498295862435e-15       1.705210383934e-14       3.377792144516e-15      -2.250620990978e-16 
  632       3.926870870656e-10       2.457395339372e-12       5.727341915390e-12       7.508442071230e-15       1.695047761204e-14       3.389535529459e-15      -2.312689063201e-16 
  633       3.912185228282e-10       2.498421515352e-12       5.809926523273e-12       7.518445255656e-15       1.684961489918e-14       3.401453140788e-15      -2.374169831363e-16 
  634       3.897370676818e-10       2.539897041817e-12       5.888072708777e-12       7.528305153832e-15       1.674950707503e-14       3.413537460642e-15      -2.435065361403e-16 
  635       3.882433715106e-10       2.581808827822e-12       5.961724447841e-12       7.538021511617e-15       1.665014528526e-14       3.425780862582e-15      -2.495377819816e-16 
  636       3.867380926937e-10       2.624143590942e-12       6.030825434319e-12       7.547594082659e-15       1.655152044584e-14       3.438175611146e-15      -2.555109474161e-16 
  637       3.852218981372e-10       2.666887856490e-12       6.095319079444e-12       7.557022628428e-15       1.645362324201e-14       3.450713861399e-15      -2.614262693570e-16 
  638       3.836954633084e-10       2.710027956736e-12       6.155148511289e-12       7.566306918266e-15       1.635644412709e-14       3.463387658494e-15      -2.672839949251e-16 
  639       3.821594722681e-10       2.753550030131e-12       6.210256574232e-12       7.575446729423e-15       1.625997332148e-14       3.476188937223e-15      -2.730843815000e-16 
  640       3.806146177040e-10       2.797440020526e-12       6.260585828413e-12       7.584441847100e-15       1.616420081148e-14       3.489109521573e-15      -2.788276967707e-16 
  641       3.790616009642e-10       2.841683676391e-12       6.306078549204e-12       7.593292064492e-15       1.606911634826e-14       3.502141124281e-15      -2.845142187860e-16 
  642       3.775011320895e-10       2.886266550041e-12       6.346676726663e-12       7.601997182828e-15       1.597470944673e-14       3.515275346387e-15      -2.901442360058e-16 
  643       3.759339298474e-10       2.931173996850e-12       6.382322065003e-12       7.610557011414e-15       1.588096938445e-14       3.528503676792e-15      -2.957180473513e-16 
  644       3.743606784568e-10       2.976391503352e-12       6.412967373364e-12       7.618971569195e-15       1.578788671314e-14       3.541818615207e-15      -3.012358193154e-16 
  645       3.727818966216e-10       3.021905681249e-12       6.438611022230e-12       7.627241694373e-15       1.569545783306e-14       3.555217069819e-15      -3.066971536406e-16 
  646       3.711980655991e-10       3.067703294355e-12       6.459263265709e-12       7.635368448665e-15       1.560368051998e-14       3.568697035637e-15      -3.121015099579e-16 
  647       3.696096722598e-10       3.113770931074e-12       6.474934923559e-12       7.643352917135e-15       1.551255242128e-14       3.582256477934e-15      -3.174483478508e-16 
  648       3.680172091082e-10       3.160095003717e-12       6.485637383941e-12       7.651196208291e-15       1.542207105533e-14       3.595893332125e-15      -3.227371268650e-16 
  649       3.664211743036e-10       3.206661747815e-12       6.491382606174e-12       7.658899454183e-15       1.533223381079e-14       3.609605503650e-15      -3.279673065178e-16 
  650       3.648220716802e-10       3.253457221440e-12       6.492183123486e-12       7.666463810508e-15       1.524303794596e-14       3.623390867849e-15      -3.331383463074e-16 
  651       3.632204107681e-10       3.300467304516e-12       6.488052045769e-12       7.673890456704e-15       1.515448058814e-14       3.637247269846e-15      -3.382497057224e-16 
  652       3.616167068140e-10       3.347677698136e-12       6.479003062332e-12       7.681180596053e-15       1.506655873295e-14       3.651172524423e-15      -3.433008442512e-16 
  653       3.600114808013e-10       3.395073923878e-12       6.465050444652e-12       7.688335455783e-15       1.497926924368e-14       3.665164415905e-15      -3.482912213916e-16 
  654       3.584052594715e-10       3.442641323121e-12       6.446209049129e-12       7.695356287160e-15       1.489260885063e-14       3.679220698033e-15      -3.532202966600e-16 
  655       3.567985753438e-10       3.490365056362e-12       6.422494319840e-12       7.702244365599e-15       1.480657415045e-14       3.693339093849e-15      -3.580875296011e-16 
  656       3.551919667367e-10       3.538230102528e-12       6.393922291290e-12       7.709000990753e-15       1.472116160550e-14       3.707517295574e-15      -3.628923797970e-16 
  657       3.535859777881e-10       3.586221258295e-12       6.360509591166e-12       7.715627486620e-15       1.463636754315e-14       3.721752964483e-15      -3.676343068769e-16 
  658       3.519811584758e-10       3.634323137403e-12       6.322273443091e-12       7.722125201640e-15       1.455218815515e-14       3.736043730792e-15      -3.723127705265e-16 
  659       3.503780646384e-10       3.682520169970e-12       6.279231669376e-12       7.728495508794e-15       1.446861949699e-14       3.750387193528e-15      -3.769272304972e-16 
  660       3.487772579960e-10       3.730796601810e-12       6.231402693773e-12       7.734739805708e-15       1.438565748719e-14       3.764780920418e-15      -3.814771466161e-16 
  661       3.471793061704e-10       3.779136493750e-12       6.178805544231e-12       7.740859514747e-15       1.430329790668e-14       3.779222447761e-15      -3.859619787946e-16 
  662       3.455847827060e-10       3.827523720940e-12       6.121459855644e-12       7.746856083119e-15       1.422153639813e-14       3.793709280311e-15      -3.903811870386e-16 
  663       3.439942670903e-10       3.875941972175e-12       6.059385872609e-12       7.752730982973e-15       1.414036846530e-14       3.808238891155e-15      -3.947342314575e-16 
  664       3.424083447747e-10       3.924374749206e-12       5.992604452176e-12       7.758485711500e-15       1.405978947236e-14       3.822808721592e-15      -3.990205722738e-16 
  665       3.408276071948e-10       3.972805366061e-12       5.921137066603e-12       7.764121791032e-15       1.397979464325e-14       3.837416181014e-15      -4.032396698325e-16 
  666       3.392526517914e-10       4.021216948354e-12       5.845005806109e-12       7.769640769142e-15       1.390037906102e-14       3.852058646783e-15      -4.073909846105e-16 
  667       3.376840820307e-10       4.069592432606e-12       5.764233381626e-12       7.775044218743e-15       1.382153766715e-14       3.866733464113e-15      -4.114739772260e-16 
  668       3.361225074252e-10       4.117914565560e-12       5.678843127553e-12       7.780333738190e-15       1.374326526094e-14       3.881437945948e-15      -4.154881084481e-16 
  669       3.345685435542e-10       4.166165903495e-12       5.588859004508e-12       7.785510951378e-15       1.366555649878e-14       3.896169372840e-15      -4.194328392061e-16 
  670       3.330228120845e-10       4.214328811541e-12       5.494305602084e-12       7.790577507841e-15       1.358840589357e-14       3.910924992829e-15      -4.233076305991e-16 
  671       3.314859407907e-10       4.262385462997e-12       5.395208141599e-12       7.795535082854e-15       1.351180781398e-14       3.925702021325e-15      -4.271119439049e-16 
  672       3.299585635765e-10       4.310317838649e-12       5.291592478850e-12       7.800385377534e-15       1.343575648387e-14       3.940497640984e-15      -4.308452405904e-16 
  673       3.284413204944e-10       4.358107726078e-12       5.183485106868e-12       7.805130118934e-15       1.336024598158e-14       3.955309001589e-15      -4.345069823200e-16 
  674       3.269348577671e-10       4.405736718983e-12       5.070913158669e-12       7.809771060149e-15       1.328527023927e-14       3.970133219927e-15      -4.380966309657e-16 
  675       3.254398278076e-10       4.453186216495e-12       4.953904410008e-12       7.814309980412e-15       1.321082304230e-14       3.984967379673e-15      -4.416136486164e-16 
  676       3.239568892401e-10       4.500437422490e-12       4.832487282132e-12       7.818748685197e-15       1.313689802855e-14       3.999808531265e-15      -4.450574975871e-16 
  677       3.224867069205e-10       4.547471344907e-12       4.706690844532e-12       7.823089006315e-15       1.306348868774e-14       4.014653691784e-15      -4.484276404287e-16 
  678       3.210299519571e-10       4.594268795064e-12       4.576544817699e-12       7.827332802018e-15       1.299058836079e-14       4.029499844835e-15      -4.517235399371e-16 
  679       3.195873017310e-10       4.640810386974e-12       4.442079575875e-12       7.831481957094e-15       1.291819023919e-14       4.044343940427e-15      -4.549446591628e-16 
  680       3.181594399170e-10       4.687076536657e-12       4.303326149807e-12       7.835538382971e-15       1.284628736427e-14       4.059182894847e-15      -4.580904614203e-16 
  681       3.167470565038e-10       4.733047461461e-12       4.160316229499e-12       7.839504017816e-15       1.277487262663e-14       4.074013590547e-15      -4.611604102978e-16 
  682       3.153508478151e-10       4.778703179376e-12       4.013082166965e-12       7.843380826633e-15       1.270393876541e-14       4.088832876017e-15      -4.641539696660e-16 
  683       3.139714422946e-10       4.824025100858e-12       3.861661570384e-12       7.847170778414e-15       1.263347936590e-14       4.103637493540e-15      -4.670707721356e-16 
  684       3.126091760808e-10       4.869000842993e-12       3.706111188592e-12       7.850875776849e-15       1.256349187702e-14       4.118423861003e-15      -4.699111283557e-16 
  685       3.112643126826e-10       4.913619516743e-12       3.546493328413e-12       7.854497728335e-15       1.249397465693e-14       4.133188285190e-15      -4.726755286048e-16 
  686       3.099371167821e-10       4.957870143466e-12       3.382871294019e-12       7.858038564885e-15       1.242492598025e-14       4.147927033346e-15      -4.753644753811e-16 
  687       3.086278542365e-10       5.001741654641e-12       3.215309390863e-12       7.861500244221e-15       1.235634403765e-14       4.162636333042e-15      -4.779784834548e-16 
  688       3.073367920794e-10       5.045222891593e-12       3.043872929616e-12       7.864884749871e-15       1.228822693541e-14       4.177312372032e-15      -4.805180799210e-16 
  689       3.060641985224e-10       5.088302605215e-12       2.868628230092e-12       7.868194091259e-15       1.222057269508e-14       4.191951298114e-15      -4.829838042522e-16 
  690       3.048103429568e-10       5.130969455696e-12       2.689642625188e-12       7.871430303802e-15       1.215337925303e-14       4.206549218995e-15      -4.853762083510e-16 
  691       3.035754959547e-10       5.173212012245e-12       2.506984464813e-12       7.874595449004e-15       1.208664446005e-14       4.221102202146e-15      -4.876958566030e-16 
  692       3.023599292713e-10       5.215018752817e-12       2.320723119819e-12       7.877691614547e-15       1.202036608098e-14       4.235606274667e-15      -4.899433259295e-16 
  693       3.011639158456e-10       5.256378063833e-12       2.130928985937e-12       7.880720914386e-15       1.195454179428e-14       4.250057423147e-15      -4.921192058400e-16 
  694       2.999877298026e-10       5.297278239911e-12       1.937673487707e-12       7.883685488847e-15       1.188916919164e-14       4.264451593522e-15      -4.942240984849e-16 
  695       2.988316464543e-10       5.337707483587e-12       1.741029082412e-12       7.886587504714e-15       1.182424577757e-14       4.278784690940e-15      -4.962586187086e-16 
  696       2.976959423019e-10       5.377653905040e-12       1.541069264010e-12       7.889429155328e-15       1.175976896900e-14       4.293052579619e-15      -4.982233941016e-16 
  697       2.965808950367e-10       5.417105521820e-12       1.337868567065e-12       7.892212660681e-15       1.169573609489e-14       4.307251082708e-15      -5.001190650537e-16 
  698       2.954867835419e-10       5.456050258566e-12       1.131502570682e-12       7.894940267504e-15       1.163214439578e-14       4.321375982149e-15      -5.019462848066e-16 
  699       2.944138878943e-10       5.494475946740e-12       9.220479024392e-13       7.897614249370e-15       1.156899102348e-14       4.335423018538e-15      -5.037057195063e-16 
  700       2.933624893656e-10       5.532370324344e-12       7.095822423187e-13       7.900236906780e-15       1.150627304056e-14       4.349387890982e-15      -5.053980482561e-16 
  701       2.923328704241e-10       5.569721035647e-12       4.941843266403e-13       7.902810567261e-15       1.144398742004e-14       4.363266256967e-15      -5.070239631693e-16 
  702       2.913253147361e-10       5.606515630914e-12       2.759339519939e-13       7.905337585461e-15       1.138213104491e-14       4.377053732210e-15      -5.085841694218e-16 
  703       2.903401071677e-10       5.642741566123e-12       5.491197917197e-14       7.907820343237e-15       1.132070070780e-14       4.390745890529e-15      -5.100793853048e-16 
  704       2.893775337860e-10       5.678386202698e-12      -1.687996628980e-13       7.910261249756e-15       1.125969311051e-14       4.404338263694e-15      -5.115103422776e-16 
  705       2.884378818608e-10       5.713436807227e-12      -3.951179732208e-13       7.912662741585e-15       1.119910486367e-14       4.417826341297e-15      -5.128777850202e-16 
  706       2.875214398663e-10       5.747880551191e-12      -6.239588748015e-13       7.915027282786e-15       1.113893248628e-14       4.431205570607e-15      -5.141824714860e-16 
  707       2.866284974825e-10       5.781704510687e-12      -8.552372107121e-13       7.917357365008e-15       1.107917240535e-14       4.444471356433e-15      -5.154251729547e-16 
  708       2.857593455966e-10       5.814895666154e-12      -1.088866740160e-12       7.919655507584e-15       1.101982095549e-14       4.457619060984e-15      -5.166066740846e-16 
  709       2.849142763048e-10       5.847440902096e-12      -1.324760134554e-12       7.921924257624e-15       1.096087437848e-14       4.470644003729e-15      -5.177277729659e-16 
  710       2.840935829136e-10       5.879327006809e-12      -1.562828973573e-12       7.924166190107e-15       1.090232882291e-14       4.483541461261e-15      -5.187892811726e-16 
  711       2.832975599417e-10       5.910540672104e-12      -1.802983741235e-12       7.926383907978e-15       1.084418034374e-14       4.496306667155e-15      -5.197920238160e-16 
  712       2.825265031211e-10       5.941068493033e-12      -2.045133821960e-12       7.928580042239e-15       1.078642490192e-14       4.508934811828e-15      -5.207368395971e-16 
  713       2.817807093990e-10       5.970896967611e-12      -2.289187496643e-12       7.930757252044e-15       1.072905836399e-14       4.521421042403e-15      -5.216245808589e-16 
  714       2.810604769391e-10       6.000012496547e-12      -2.535051938715e-12       7.932918224794e-15       1.067207650165e-14       4.533760462567e-15      -5.224561136399e-16 
  715       2.803661051234e-10       6.028401382960e-12      -2.782633210219e-12       7.935065676229e-15       1.061547499138e-14       4.545948132433e-15      -5.232323177260e-16 
  716       2.796978945535e-10       6.056049832114e-12      -3.031836257868e-12       7.937202350525e-15       1.055924941406e-14       4.557979068403e-15      -5.239540867038e-16 
  717       2.790561470522e-10       6.082943951133e-12      -3.282564909121e-12       7.939331020384e-15       1.050339525451e-14       4.569848243022e-15      -5.246223280131e-16 
  718       2.784411656650e-10       6.109069748733e-12      -3.534721868245e-12       7.941454487130e-15       1.044790790113e-14       4.581550584846e-15      -5.252379629994e-16 
  719       2.778532546620e-10       6.134413134941e-12      -3.788208712383e-12       7.943575580803e-15       1.039278264549e-14       4.593080978300e-15      -5.258019269669e-16 
  720       2.772927195389e-10       6.158959920827e-12      -4.042925887625e-12       7.945697160254e-15       1.033801468194e-14       4.604434263539e-15      -5.263151692309e-16 
  721       2.767598670189e-10       6.182695818220e-12      -4.298772705071e-12       7.947822113236e-15       1.028359910715e-14       4.615605236306e-15      -5.267786531711e-16 
  722       2.762549410634e-10       6.205608486628e-12      -4.555651529593e-12       7.949953126846e-15       1.022953156827e-14       4.626589536112e-15      -5.271931814485e-16 
  723       2.757779294821e-10       6.227693719887e-12      -4.813480446884e-12       7.952091993574e-15       1.017581022222e-14       4.637386330710e-15      -5.275588676792e-16 
  724       2.753287534199e-10       6.248949383930e-12      -5.072180844484e-12       7.954240291420e-15       1.012243381515e-14       4.647995685568e-15      -5.278756541937e-16 
  725       2.749073309801e-10       6.269373381111e-12      -5.331673239307e-12       7.956399612323e-15       1.006940103726e-14       4.658417680529e-15      -5.281434859176e-16 
  726       2.745135772119e-10       6.288963650404e-12      -5.591877274666e-12       7.958571562203e-15       1.001671052259e-14       4.668652409878e-15      -5.283623103840e-16 
  727       2.741474040966e-10       6.307718167595e-12      -5.852711717304e-12       7.960757760995e-15       9.964360848756e-15       4.678699982406e-15      -5.285320777464e-16 
  728       2.738087205350e-10       6.325634945480e-12      -6.114094454432e-12       7.962959842700e-15       9.912350536660e-15       4.688560521476e-15      -5.286527407908e-16 
  729       2.734974323338e-10       6.342712034060e-12      -6.375942490753e-12       7.965179455418e-15       9.860678050283e-15       4.698234165087e-15      -5.287242549486e-16 
  730       2.732134421927e-10       6.358947520734e-12      -6.638171945498e-12       7.967418261393e-15       9.809341796409e-15       4.707721065940e-15      -5.287465783087e-16 
  731       2.729566496910e-10       6.374339530497e-12      -6.900698049455e-12       7.969677937053e-15       9.758340124373e-15       4.717021391503e-15      -5.287196716303e-16 
  732       2.727269512749e-10       6.388886226135e-12      -7.163435142000e-12       7.971960173053e-15       9.707671325815e-15       4.726135324073e-15      -5.286434983555e-16 
  733       2.725242402435e-10       6.402585808418e-12      -7.426296668131e-12       7.974266674313e-15       9.657333634418e-15       4.735063060846e-15      -5.285180246213e-16 
  734       2.723484067367e-10       6.415436516300e-12      -7.689195175498e-12       7.976599160061e-15       9.607325225664e-15       4.743804813978e-15      -5.283432192727e-16 
  735       2.721993377210e-10       6.427436627111e-12      -7.952042311430e-12       7.978959363876e-15       9.557644216570e-15       4.752360810653e-15      -5.281190538749e-16 
  736       2.720769169770e-10       6.438584456753e-12      -8.214748819974e-12       7.981349033725e-15       9.508288665445e-15       4.760731293144e-15      -5.278455027259e-16 
  737       2.719810250863e-10       6.448878359894e-12      -8.477224538922e-12       7.983769932005e-15       9.459256571631e-15       4.768916518882e-15      -5.275225428689e-16 
  738       2.719115394175e-10       6.458316730167e-12      -8.739378396842e-12       7.986223835588e-15       9.410545875250e-15       4.776916760520e-15      -5.271501541051e-16 
  739       2.718683341141e-10       6.466898000363e-12      -9.001118410109e-12       7.988712535859e-15       9.362154456953e-15       4.784732305997e-15      -5.267283190057e-16 
  740       2.718512800806e-10       6.474620642626e-12      -9.262351679939e-12       7.991237838756e-15       9.314080137664e-15       4.792363458602e-15      -5.262570229251e-16 
  741       2.718602449696e-10       6.481483168651e-12      -9.522984389418e-12       7.993801564813e-15       9.266320678330e-15       4.799810537043e-15      -5.257362540126e-16 
  742       2.718950931687e-10       6.487484129876e-12      -9.782921800535e-12       7.996405549204e-15       9.218873779665e-15       4.807073875507e-15      -5.251660032258e-16 
  743       2.719556857871e-10       6.492622117679e-12      -1.004206825121e-11       7.999051641775e-15       9.171737081897e-15       4.814153823730e-15      -5.245462643422e-16 
  744       2.720418806427e-10       6.496895763574e-12      -1.030032715233e-11       8.001741707098e-15       9.124908164516e-15       4.821050747056e-15      -5.238770339726e-16 
  745       2.721535322487e-10       6.500303739406e-12      -1.055760098478e-11       8.004477624499e-15       9.078384546020e-15       4.827765026510e-15      -5.231583115729e-16 
  746       2.722904918005e-10       6.502844757547e-12      -1.081379129646e-11       8.007261288109e-15       9.032163683663e-15       4.834297058854e-15      -5.223900994570e-16 
  747       2.724526071627e-10       6.504517571087e-12      -1.106879869935e-11       8.010094606901e-15       8.986242973199e-15       4.840647256660e-15      -5.215724028091e-16 
  748       2.726397228558e-10       6.505320974039e-12      -1.132252286650e-11       8.012979504731e-15       8.940619748630e-15       4.846816048369e-15      -5.207052296964e-16 
  749       2.728516800428e-10       6.505253801523e-12      -1.157486252910e-11       8.015917920381e-15       8.895291281955e-15       4.852803878360e-15      -5.197885910815e-16 
  750       2.730883165166e-10       6.504314929969e-12      -1.182571547346e-11       8.018911807596e-15       8.850254782914e-15       4.858611207012e-15      -5.188225008350e-16 
  751       2.733494666864e-10       6.502503277312e-12      -1.207497853811e-11       8.021963135131e-15       8.805507398735e-15       4.864238510773e-15      -5.178069757478e-16 
  752       2.736349615643e-10       6.499817803182e-12      -1.232254761078e-11       8.025073886787e-15       8.761046213881e-15       4.869686282219e-15      -5.167420355439e-16 
  753       2.739446287530e-10       6.496257509107e-12      -1.256831762544e-11       8.028246061457e-15       8.716868249798e-15       4.874955030126e-15      -5.156277028928e-16 
  754       2.742782924316e-10       6.491821438702e-12      -1.281218255935e-11       8.031481673162e-15       8.672970464660e-15       4.880045279529e-15      -5.144640034217e-16 
  755       2.746357733434e-10       6.486508677867e-12      -1.305403543007e-11       8.034782751096e-15       8.629349753117e-15       4.884957571790e-15      -5.132509657287e-16 
  756       2.750168887819e-10       6.480318354983e-12      -1.329376829251e-11       8.038151339663e-15       8.586002946040e-15       4.889692464664e-15      -5.119886213945e-16 
  757       2.754214525782e-10       6.473249641107e-12      -1.353127223593e-11       8.041589498525e-15       8.542926810271e-15       4.894250532361e-15      -5.106770049957e-16 
  758       2.758492750874e-10       6.465301750166e-12      -1.376643738102e-11       8.045099302635e-15       8.500118048366e-15       4.898632365612e-15      -5.093161541165e-16 
  759       2.763001631760e-10       6.456473939155e-12      -1.399915287689e-11       8.048682842285e-15       8.457573298344e-15       4.902838571735e-15      -5.079061093621e-16 
  760       2.767739202082e-10       6.446765508330e-12      -1.422930689812e-11       8.052342223143e-15       8.415289133433e-15       4.906869774701e-15      -5.064469143704e-16 
  761       2.772703226867e-10       6.436177225791e-12      -1.445679704547e-11       8.056079262801e-15       8.373262503354e-15       4.910726352862e-15      -5.049387250666e-16 
  762       2.777890497104e-10       6.424715630786e-12      -1.468156177277e-11       8.059894573958e-15       8.331492067959e-15       4.914407646497e-15      -5.033821396970e-16 
  763       2.783297521386e-10       6.412388813289e-12      -1.490354955661e-11       8.063788463743e-15       8.289976888657e-15       4.917912735208e-15      -5.017778751465e-16 
  764       2.788920757963e-10       6.399204997569e-12      -1.512270854637e-11       8.067761235595e-15       8.248715989031e-15       4.921240698883e-15      -5.001266583050e-16 
  765       2.794756614565e-10       6.385172542687e-12      -1.533898656344e-11       8.071813189245e-15       8.207708354677e-15       4.924390617712e-15      -4.984292261029e-16 
  766       2.800801448220e-10       6.370299942985e-12      -1.555233110041e-11       8.075944620690e-15       8.166952933039e-15       4.927361572194e-15      -4.966863255457e-16 
  767       2.807051565077e-10       6.354595828573e-12      -1.576268932024e-11       8.080155822173e-15       8.126448633250e-15       4.930152643148e-15      -4.948987137496e-16 
  768       2.813503220223e-10       6.338068965820e-12      -1.597000805541e-11       8.084447082161e-15       8.086194325969e-15       4.932762911726e-15      -4.930671579764e-16 
  769       2.820152617504e-10       6.320728257846e-12      -1.617423380718e-11       8.088818685325e-15       8.046188843221e-15       4.935191459422e-15      -4.911924356685e-16 
  770       2.826995909346e-10       6.302582745014e-12      -1.637531274472e-11       8.093270912516e-15       8.006430978231e-15       4.937437368083e-15      -4.892753344844e-16 
  771       2.834029196573e-10       6.283641605413e-12      -1.657319070428e-11       8.097804040743e-15       7.966919485266e-15       4.939499719919e-15      -4.873166523332e-16 
  772       2.841248528230e-10       6.263914155355e-12      -1.676781318844e-11       8.102418343155e-15       7.927653079473e-15       4.941377597517e-15      -4.853171974104e-16 
  773       2.848649901400e-10       6.243409849863e-12      -1.695912536522e-11       8.107114089016e-15       7.888630436713e-15       4.943070083845e-15      -4.832777882326e-16 
