# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  481       3.228281959564e-10       3.248854817657e-12      -1.328776864552e-11       0.000000000000e+00       4.662090466789e-14       9.553816111762e-15       1.206689329055e-15 
  482       3.243522573474e-10       3.220788780649e-12      -1.341427698074e-11       0.000000000000e+00       4.627328441880e-14       9.414938310405e-15       1.195434456936e-15 
  483       3.258954344322e-10       3.192439459826e-12      -1.353544998094e-11       0.000000000000e+00       4.592879419135e-14       9.278347558533e-15       1.184180674170e-15 
  484       3.274565240316e-10       3.163819658453e-12      -1.365123197821e-11       0.000000000000e+00       4.558737022732e-14       9.144001590367e-15       1.172930498464e-15 
  485       3.290343007194e-10       3.134942403941e-12      -1.376156728456e-11       0.000000000000e+00       4.524894683325e-14       9.011856949847e-15       1.161686476709e-15 
  486       3.306275167031e-10       3.105820948988e-12      -1.386640019328e-11       0.000000000000e+00       4.491345636852e-14       8.881868983522e-15       1.150451185100e-15 
  487       3.322349017059e-10       3.076468772731e-12      -1.396567498056e-11       0.000000000000e+00       4.458082923350e-14       8.753991833440e-15       1.139227229255e-15 
  488       3.338552774002e-10       3.046899063649e-12      -1.405934616173e-11       0.000000000000e+00       4.425100520324e-14       8.628184077776e-15       1.128016829061e-15 
  489       3.354879047013e-10       3.017123149000e-12      -1.414740959349e-11       0.000000000000e+00       4.392396782441e-14       8.504425852111e-15       1.116820559383e-15 
  490       3.371321465910e-10       2.987152020834e-12      -1.422987230166e-11       0.000000000000e+00       4.359971102014e-14       8.382702224429e-15       1.105638572055e-15 
  491       3.387873544399e-10       2.956996850883e-12      -1.430674231674e-11       0.000000000000e+00       4.327822783092e-14       8.262997589264e-15       1.094471007662e-15 
  492       3.404528679474e-10       2.926668991450e-12      -1.437802868063e-11       0.000000000000e+00       4.295951040845e-14       8.145295663420e-15       1.083317995448e-15 
  493       3.421280150794e-10       2.896179976291e-12      -1.444374145321e-11       0.000000000000e+00       4.264355000943e-14       8.029579481709e-15       1.072179653229e-15 
  494       3.438121120087e-10       2.865541521505e-12      -1.450389171906e-11       0.000000000000e+00       4.233033698939e-14       7.915831392673e-15       1.061056087293e-15 
  495       3.455044630527e-10       2.834765526416e-12      -1.455849159406e-11       0.000000000000e+00       4.201986079653e-14       7.804033054319e-15       1.049947392315e-15 
  496       3.472043606134e-10       2.803864074461e-12      -1.460755423207e-11       0.000000000000e+00       4.171210996549e-14       7.694165429842e-15       1.038853651263e-15 
  497       3.489110851160e-10       2.772849434076e-12      -1.465109383155e-11       0.000000000000e+00       4.140707211123e-14       7.586208783361e-15       1.027774935306e-15 
  498       3.506239049477e-10       2.741734059580e-12      -1.468912564228e-11       0.000000000000e+00       4.110473392280e-14       7.480142675641e-15       1.016711303724e-15 
  499       3.523420763970e-10       2.710530592062e-12      -1.472166597191e-11       0.000000000000e+00       4.080508115717e-14       7.375945959827e-15       1.005662803813e-15 
  500       3.540648435929e-10       2.679251860270e-12      -1.474873219271e-11       0.000000000000e+00       4.050809863307e-14       7.273596777172e-15       9.946294707985e-16 
  501       3.557914384434e-10       2.647910881489e-12      -1.477034274815e-11       0.000000000000e+00       4.021377022480e-14       7.173072552764e-15       9.836113277386e-16 
  502       3.575210805747e-10       2.616520862435e-12      -1.478651715960e-11       0.000000000000e+00       3.992207885602e-14       7.074349991257e-15       9.726083854360e-16 
  503       3.592529772704e-10       2.585095200138e-12      -1.479727603295e-11       0.000000000000e+00       3.963300649361e-14       6.977405072601e-15       9.616206423447e-16 
  504       3.609863234102e-10       2.553647482823e-12      -1.480264106527e-11       0.000000000000e+00       3.934653414147e-14       6.882213047768e-15       9.506480844788e-16 
  505       3.627203014094e-10       2.522191490806e-12      -1.480263505146e-11       0.000000000000e+00       3.906264183434e-14       6.788748434484e-15       9.396906853206e-16 
  506       3.644540811572e-10       2.490741197370e-12      -1.479728189094e-11       0.000000000000e+00       3.878130863162e-14       6.696985012957e-15       9.287484057293e-16 
  507       3.661868199563e-10       2.459310769656e-12      -1.478660659421e-11       0.000000000000e+00       3.850251261118e-14       6.606895821604e-15       9.178211938494e-16 
  508       3.679176624615e-10       2.427914569549e-12      -1.477063528961e-11       0.000000000000e+00       3.822623086320e-14       6.518453152786e-15       9.069089850184e-16 
  509       3.696457406190e-10       2.396567154560e-12      -1.474939522989e-11       0.000000000000e+00       3.795243948398e-14       6.431628548530e-15       8.960117016761e-16 
  510       3.713701736054e-10       2.365283278717e-12      -1.472291479890e-11       0.000000000000e+00       3.768111356973e-14       6.346392796260e-15       8.851292532721e-16 
  511       3.730900677664e-10       2.334077893448e-12      -1.469122351824e-11       0.000000000000e+00       3.741222721045e-14       6.262715924532e-15       8.742615361748e-16 
  512       3.748045165561e-10       2.302966148466e-12      -1.465435205389e-11       0.000000000000e+00       3.714575348369e-14       6.180567198754e-15       8.634084335794e-16 
  513       3.765126004759e-10       2.271963392657e-12      -1.461233222288e-11       0.000000000000e+00       3.688166444840e-14       6.099915116920e-15       8.525698154162e-16 
  514       3.782133870136e-10       2.241085174964e-12      -1.456519699995e-11       0.000000000000e+00       3.661993113874e-14       6.020727405342e-15       8.417455382594e-16 
  515       3.799059305822e-10       2.210347245275e-12      -1.451298052418e-11       0.000000000000e+00       3.636052355790e-14       5.942971014370e-15       8.309354452350e-16 
  516       3.815892724590e-10       2.179765555307e-12      -1.445571810565e-11       0.000000000000e+00       3.610341067193e-14       5.866612114132e-15       8.201393659292e-16 
  517       3.832624407247e-10       2.149356259492e-12      -1.439344623208e-11       0.000000000000e+00       3.584856040353e-14       5.791616090255e-15       8.093571162971e-16 
  518       3.849244502024e-10       2.119135715865e-12      -1.432620257551e-11       0.000000000000e+00       3.559593962592e-14       5.717947539595e-15       7.985884985708e-16 
  519       3.865743023966e-10       2.089120486946e-12      -1.425402599894e-11       0.000000000000e+00       3.534551415658e-14       5.645570265972e-15       7.878333011676e-16 
  520       3.882109854318e-10       2.059327340629e-12      -1.417695656295e-11       0.000000000000e+00       3.509724875117e-14       5.574447275892e-15       7.770912985989e-16 
  521       3.898334739922e-10       2.029773251067e-12      -1.409503553241e-11       0.000000000000e+00       3.485110709724e-14       5.504540774280e-15       7.663622513779e-16 
  522       3.914407292603e-10       2.000475399558e-12      -1.400830538307e-11       0.000000000000e+00       3.460705180815e-14       5.435812160208e-15       7.556459059283e-16 
  523       3.930316988559e-10       1.971451175431e-12      -1.391680980826e-11       0.000000000000e+00       3.436504441681e-14       5.368222022623e-15       7.449419944928e-16 
  524       3.946053167751e-10       1.942718176930e-12      -1.382059372551e-11       0.000000000000e+00       3.412504536956e-14       5.301730136079e-15       7.342502350411e-16 
  525       3.961605033296e-10       1.914294212102e-12      -1.371970328323e-11       0.000000000000e+00       3.388701401994e-14       5.236295456463e-15       7.235703311787e-16 
  526       3.976961650853e-10       1.886197299683e-12      -1.361418586732e-11       0.000000000000e+00       3.365090862254e-14       5.171876116726e-15       7.129019720546e-16 
  527       3.992113219719e-10       1.858444152161e-12      -1.350409210630e-11       0.000000000000e+00       3.341669291437e-14       5.108437318273e-15       7.022449936073e-16 
  528       4.007054925942e-10       1.831045577112e-12      -1.338948193382e-11       0.000000000000e+00       3.318435607131e-14       5.045975253394e-15       6.915998673824e-16 
  529       4.021783194409e-10       1.804010950619e-12      -1.327041870668e-11       0.000000000000e+00       3.295389329061e-14       4.984493835043e-15       6.809672250328e-16 
  530       4.036294426709e-10       1.777349723833e-12      -1.314696722903e-11       0.000000000000e+00       3.272529924980e-14       4.923996860072e-15       6.703476981811e-16 
  531       4.050585001070e-10       1.751071423207e-12      -1.301919375987e-11       0.000000000000e+00       3.249856810338e-14       4.864488008361e-15       6.597419183974e-16 
  532       4.064651272298e-10       1.725185650725e-12      -1.288716602059e-11       0.000000000000e+00       3.227369347945e-14       4.805970841957e-15       6.491505171772e-16 
  533       4.078489571714e-10       1.699702084135e-12      -1.275095320243e-11       0.000000000000e+00       3.205066847641e-14       4.748448804203e-15       6.385741259194e-16 
  534       4.092096207095e-10       1.674630477180e-12      -1.261062597408e-11       0.000000000000e+00       3.182948565958e-14       4.691925218877e-15       6.280133759041e-16 
  535       4.105467462611e-10       1.649980659827e-12      -1.246625648910e-11       0.000000000000e+00       3.161013705789e-14       4.636403289323e-15       6.174688982709e-16 
  536       4.118599598762e-10       1.625762538503e-12      -1.231791839350e-11       0.000000000000e+00       3.139261416052e-14       4.581886097585e-15       6.069413239964e-16 
  537       4.131488852320e-10       1.601986096322e-12      -1.216568683323e-11       0.000000000000e+00       3.117690791358e-14       4.528376603543e-15       5.964312838722e-16 
  538       4.144131436265e-10       1.578661393318e-12      -1.200963846167e-11       0.000000000000e+00       3.096300871674e-14       4.475877644046e-15       5.859394084832e-16 
  539       4.156523539724e-10       1.555798566677e-12      -1.184985144721e-11       0.000000000000e+00       3.075090641993e-14       4.424391932048e-15       5.754663281851e-16 
  540       4.168661327909e-10       1.533407830966e-12      -1.168640548068e-11       0.000000000000e+00       3.054059031995e-14       4.373922055738e-15       5.650126730826e-16 
  541       4.180540942057e-10       1.511499478366e-12      -1.151938178293e-11       0.000000000000e+00       3.033204915718e-14       4.324470477678e-15       5.545790730073e-16 
  542       4.192158499367e-10       1.490083878905e-12      -1.134886311228e-11       0.000000000000e+00       3.012527111222e-14       4.276039533935e-15       5.441661574954e-16 
  543       4.203510092939e-10       1.469171480683e-12      -1.117493377212e-11       0.000000000000e+00       2.992024380253e-14       4.228631433217e-15       5.337745557661e-16 
  544       4.214591791714e-10       1.448772810112e-12      -1.099767961834e-11       0.000000000000e+00       2.971695427911e-14       4.182248256006e-15       5.234048966991e-16 
  545       4.225399640409e-10       1.428898472140e-12      -1.081718806688e-11       0.000000000000e+00       2.951538902318e-14       4.136891953690e-15       5.130578088126e-16 
  546       4.235929659458e-10       1.409559150486e-12      -1.063354810125e-11       0.000000000000e+00       2.931553394280e-14       4.092564347704e-15       5.027339202415e-16 
  547       4.246177844950e-10       1.390765607871e-12      -1.044685028003e-11       0.000000000000e+00       2.911737436954e-14       4.049267128654e-15       4.924338587151e-16 
  548       4.256140168568e-10       1.372528686247e-12      -1.025718674438e-11       0.000000000000e+00       2.892089505516e-14       4.007001855460e-15       4.821582515351e-16 
  549       4.265812577528e-10       1.354859307032e-12      -1.006465122556e-11       0.000000000000e+00       2.872608016826e-14       3.965769954486e-15       4.719077255536e-16 
  550       4.275190994513e-10       1.337768471337e-12      -9.869339052463e-12       0.000000000000e+00       2.853291329092e-14       3.925572718675e-15       4.616829071508e-16 
  551       4.284271317619e-10       1.321267260202e-12      -9.671347159078e-12       0.000000000000e+00       2.834137741540e-14       3.886411306683e-15       4.514844222133e-16 
  552       4.293049420287e-10       1.305366834823e-12      -9.470774092056e-12       0.000000000000e+00       2.815145494076e-14       3.848286742012e-15       4.413128961118e-16 
  553       4.301521151244e-10       1.290078436785e-12      -9.267720018192e-12       0.000000000000e+00       2.796312766955e-14       3.811199912146e-15       4.311689536789e-16 
  554       4.309682334443e-10       1.275413388295e-12      -9.062286731951e-12       0.000000000000e+00       2.777637680444e-14       3.775151567686e-15       4.210532191874e-16 
  555       4.317528768998e-10       1.261383092409e-12      -8.854577662975e-12       0.000000000000e+00       2.759118294491e-14       3.740142321481e-15       4.109663163281e-16 
  556       4.325056229124e-10       1.247999033269e-12      -8.644697883602e-12       0.000000000000e+00       2.740752608391e-14       3.706172647763e-15       4.009088681874e-16 
  557       4.332260464080e-10       1.235272776328e-12      -8.432754116375e-12       0.000000000000e+00       2.722538560447e-14       3.673242881284e-15       3.908814972258e-16 
  558       4.339137198098e-10       1.223215968588e-12      -8.218854741556e-12       0.000000000000e+00       2.704474027643e-14       3.641353216445e-15       3.808848252555e-16 
  559       4.345682130330e-10       1.211840338826e-12      -8.003109804641e-12       0.000000000000e+00       2.686556825305e-14       3.610503706435e-15       3.709194734182e-16 
  560       4.351890934784e-10       1.201157697825e-12      -7.785631023872e-12       0.000000000000e+00       2.668784706769e-14       3.580694262365e-15       3.609860621634e-16 
  561       4.357759260258e-10       1.191179938611e-12      -7.566531797752e-12       0.000000000000e+00       2.651155363048e-14       3.551924652396e-15       3.510852112262e-16 
  562       4.363282730286e-10       1.181919036679e-12      -7.345927212554e-12       0.000000000000e+00       2.633666422495e-14       3.524194500881e-15       3.412175396050e-16 
  563       4.368456943073e-10       1.173387050225e-12      -7.123934049841e-12       0.000000000000e+00       2.616315450471e-14       3.497503287495e-15       3.313836655398e-16 
  564       4.373277471430e-10       1.165596120379e-12      -6.900670793973e-12       0.000000000000e+00       2.599099949011e-14       3.471850346368e-15       3.215842064898e-16 
  565       4.377739862718e-10       1.158558471437e-12      -6.676257639624e-12       0.000000000000e+00       2.582017356489e-14       3.447234865223e-15       3.118197791117e-16 
  566       4.381840523435e-10       1.152284618704e-12      -6.450809259221e-12       0.000000000000e+00       2.565065436585e-14       3.423654116454e-15       3.020910053880e-16 
  567       4.385579398119e-10       1.146777940902e-12      -6.224412885569e-12       0.000000000000e+00       2.548243456850e-14       3.401098102122e-15       2.923985312305e-16 
  568       4.388957359241e-10       1.142039968592e-12      -5.997149680202e-12       0.000000000000e+00       2.531551039802e-14       3.379554769486e-15       2.827430083123e-16 
  569       4.391975329059e-10       1.138072163478e-12      -5.769101927230e-12       0.000000000000e+00       2.514987776179e-14       3.359011765065e-15       2.731250879401e-16 
  570       4.394634279892e-10       1.134875917973e-12      -5.540353038149e-12       0.000000000000e+00       2.498553224756e-14       3.339456433111e-15       2.635454210347e-16 
  571       4.396935234383e-10       1.132452554759e-12      -5.310987556641e-12       0.000000000000e+00       2.482246912150e-14       3.320875814087e-15       2.540046581114e-16 
  572       4.398879265774e-10       1.130803326350e-12      -5.081091163385e-12       0.000000000000e+00       2.466068332638e-14       3.303256643130e-15       2.445034492600e-16 
  573       4.400467498168e-10       1.129929414649e-12      -4.850750680859e-12       0.000000000000e+00       2.450016947962e-14       3.286585348537e-15       2.350424441250e-16 
  574       4.401701106807e-10       1.129831930511e-12      -4.620054078152e-12       0.000000000000e+00       2.434092187146e-14       3.270848050225e-15       2.256222918860e-16 
  575       4.402581318336e-10       1.130511913307e-12      -4.389090475763e-12       0.000000000000e+00       2.418293446306e-14       3.256030558213e-15       2.162436412380e-16 
  576       4.403109411070e-10       1.131970330479e-12      -4.157950150413e-12       0.000000000000e+00       2.402620088461e-14       3.242118371093e-15       2.069071403713e-16 
  577       4.403286715272e-10       1.134208077107e-12      -3.926724539848e-12       0.000000000000e+00       2.387071443343e-14       3.229096674500e-15       1.976134369523e-16 
  578       4.403114613411e-10       1.137225975467e-12      -3.695506247645e-12       0.000000000000e+00       2.371646807211e-14       3.216950339589e-15       1.883631781029e-16 
  579       4.402594540442e-10       1.141024774592e-12      -3.464389048018e-12       0.000000000000e+00       2.356345442664e-14       3.205663921505e-15       1.791570103815e-16 
  580       4.401727984067e-10       1.145605149834e-12      -3.233467890629e-12       0.000000000000e+00       2.341166578447e-14       3.195221657857e-15       1.699955797630e-16 
  581       4.400516485010e-10       1.150967702425e-12      -3.002838905385e-12       0.000000000000e+00       2.326109409268e-14       3.185607467192e-15       1.608795316189e-16 
  582       4.398961637281e-10       1.157112959038e-12      -2.772599407253e-12       0.000000000000e+00       2.311173095607e-14       3.176804947468e-15       1.518095106976e-16 
  583       4.397065088452e-10       1.164041371347e-12      -2.542847901059e-12       0.000000000000e+00       2.296356763528e-14       3.168797374524e-15       1.427861611047e-16 
  584       4.394828539920e-10       1.171753315589e-12      -2.313684086300e-12       0.000000000000e+00       2.281659504490e-14       3.161567700558e-15       1.338101262831e-16 
  585       4.392253747178e-10       1.180249092127e-12      -2.085208861946e-12       0.000000000000e+00       2.267080375161e-14       3.155098552596e-15       1.248820489935e-16 
  586       4.389342520088e-10       1.189528925007e-12      -1.857524331248e-12       0.000000000000e+00       2.252618397226e-14       3.149372230965e-15       1.160025712943e-16 
  587       4.386096723144e-10       1.199592961522e-12      -1.630733806542e-12       0.000000000000e+00       2.238272557200e-14       3.144370707770e-15       1.071723345221e-16 
  588       4.382518275748e-10       1.210441271771e-12      -1.404941814060e-12       0.000000000000e+00       2.224041806241e-14       3.140075625362e-15       9.839197927184e-17 
  589       4.378609152472e-10       1.222073848225e-12      -1.180254098729e-12       0.000000000000e+00       2.209925059961e-14       3.136468294815e-15       8.966214537689e-17 
  590       4.374371383335e-10       1.234490605279e-12      -9.567776289835e-13       0.000000000000e+00       2.195921198236e-14       3.133529694398e-15       8.098347188956e-17 
  591       4.369807054065e-10       1.247691378823e-12      -7.346206015674e-13       0.000000000000e+00       2.182029065018e-14       3.131240468045e-15       7.235659706115e-17 
  592       4.364918306375e-10       1.261675925797e-12      -5.138924463422e-13       0.000000000000e+00       2.168247468148e-14       3.129580923832e-15       6.378215832225e-17 
  593       4.359707338226e-10       1.276443923752e-12      -2.947038310925e-13       0.000000000000e+00       2.154575179167e-14       3.128531032448e-15       5.526079226292e-17 
  594       4.354176404101e-10       1.291994970415e-12      -7.716666633203e-14       0.000000000000e+00       2.141010933126e-14       3.128070425670e-15       4.679313461302e-17 
  595       4.348327815273e-10       1.308328583248e-12       1.386058898903e-13       0.000000000000e+00       2.127553428399e-14       3.128178394833e-15       3.837982022233e-17 
  596       4.342163940072e-10       1.325444199005e-12       3.524994271840e-13       0.000000000000e+00       2.114201326496e-14       3.128833889304e-15       3.002148304088e-17 
  597       4.335687204157e-10       1.343341173302e-12       5.643982780114e-13       0.000000000000e+00       2.100953251872e-14       3.130015514957e-15       2.171875609913e-17 
  598       4.328900090785e-10       1.362018780170e-12       7.741855128811e-13       0.000000000000e+00       2.087807791738e-14       3.131701532644e-15       1.347227148824e-17 
  599       4.321805141079e-10       1.381476211619e-12       9.817429355420e-13       0.000000000000e+00       2.074763495876e-14       3.133869856669e-15       5.282660340280e-18 
  600       4.314404954299e-10       1.401712577199e-12       1.186951078178e-12       0.000000000000e+00       2.061818876448e-14       3.136498053261e-15      -2.849447191539e-18 
  601       4.306702188107e-10       1.422726903563e-12       1.389689196599e-12       0.000000000000e+00       2.048972407808e-14       3.139563339044e-15      -1.092342195260e-17 
  602       4.298699558844e-10       1.444518134025e-12       1.589835265440e-12       0.000000000000e+00       2.036222526314e-14       3.143042579515e-15      -1.893863580668e-17 
  603       4.290399841792e-10       1.467085128121e-12       1.787265973351e-12       0.000000000000e+00       2.023567630139e-14       3.146912287516e-15      -2.689446165568e-17 
  604       4.281805871446e-10       1.490426661175e-12       1.981856718189e-12       0.000000000000e+00       2.011006079082e-14       3.151148621702e-15      -3.479027345942e-17 
  605       4.272920757934e-10       1.514540339902e-12       2.173494361728e-12       0.000000000000e+00       1.998536435333e-14       3.155730690067e-15      -4.262554085833e-17 
  606       4.263748541442e-10       1.539419321459e-12       2.362115840807e-12       0.000000000000e+00       1.986158192501e-14       3.160650550958e-15      -5.040011550394e-17 
  607       4.254293554081e-10       1.565055514528e-12       2.547670476409e-12       0.000000000000e+00       1.973871063766e-14       3.165903449860e-15      -5.811395166209e-17 
  608       4.244560205498e-10       1.591440655324e-12       2.730107297677e-12       0.000000000000e+00       1.961674742407e-14       3.171484535696e-15      -6.576701228459e-17 
  609       4.234552983218e-10       1.618566306800e-12       2.909375041276e-12       0.000000000000e+00       1.949568901697e-14       3.177388860390e-15      -7.335926906003e-17 
  610       4.224276452986e-10       1.646423857855e-12       3.085422150771e-12       0.000000000000e+00       1.937553194787e-14       3.183611378413e-15      -8.089070246442e-17 
  611       4.213735259104e-10       1.675004522538e-12       3.258196775996e-12       0.000000000000e+00       1.925627254600e-14       3.190146946346e-15      -8.836130181198e-17 
  612       4.202934124772e-10       1.704299339257e-12       3.427646772419e-12       0.000000000000e+00       1.913790693721e-14       3.196990322429e-15      -9.577106530586e-17 
  613       4.191877852429e-10       1.734299169984e-12       3.593719700517e-12       0.000000000000e+00       1.902043104289e-14       3.204136166118e-15      -1.031200000888e-16 
  614       4.180571324093e-10       1.764994699461e-12       3.756362825147e-12       0.000000000000e+00       1.890384057884e-14       3.211579037639e-15      -1.104081222941e-16 
  615       4.169019501698e-10       1.796376434407e-12       3.915523114912e-12       0.000000000000e+00       1.878813105419e-14       3.219313397544e-15      -1.176354570959e-16 
  616       4.157227427439e-10       1.828434702724e-12       4.071147241532e-12       0.000000000000e+00       1.867329777031e-14       3.227333606264e-15      -1.248020387603e-16 
  617       4.145200224108e-10       1.861159652702e-12       4.223181579219e-12       0.000000000000e+00       1.855933581973e-14       3.235633923667e-15      -1.319079106961e-16 
  618       4.132943095437e-10       1.894541252227e-12       4.371572204040e-12       0.000000000000e+00       1.844624008498e-14       3.244208508609e-15      -1.389531255052e-16 
  619       4.120461326433e-10       1.928569287988e-12       4.516264893293e-12       0.000000000000e+00       1.833400523759e-14       3.253051418490e-15      -1.459377450336e-16 
  620       4.107760283726e-10       1.963233364681e-12       4.657205124874e-12       0.000000000000e+00       1.822262573690e-14       3.262156608810e-15      -1.528618404220e-16 
  621       4.094845415902e-10       1.998522904216e-12       4.794338076648e-12       0.000000000000e+00       1.811209582904e-14       3.271517932723e-15      -1.597254921567e-16 
  622       4.081722253845e-10       2.034427144925e-12       4.927608625819e-12       0.000000000000e+00       1.800240954579e-14       3.281129140591e-15      -1.665287901201e-16 
  623       4.068396411079e-10       2.070935140765e-12       5.056961348302e-12       0.000000000000e+00       1.789356070348e-14       3.290983879540e-15      -1.732718336416e-16 
  624       4.054873584106e-10       2.108035760528e-12       5.182340518090e-12       0.000000000000e+00       1.778554290193e-14       3.301075693015e-15      -1.799547315482e-16 
  625       4.041159552747e-10       2.145717687044e-12       5.303690106625e-12       0.000000000000e+00       1.767834952333e-14       3.311398020332e-15      -1.865776022155e-16 
  626       4.027260180481e-10       2.183969416391e-12       5.420953782171e-12       0.000000000000e+00       1.757197373116e-14       3.321944196238e-15      -1.931405736178e-16 
  627       4.013181414787e-10       2.222779257095e-12       5.534074909181e-12       0.000000000000e+00       1.746640846905e-14       3.332707450459e-15      -1.996437833798e-16 
  628       3.998929287481e-10       2.262135329346e-12       5.642996547668e-12       0.000000000000e+00       1.736164645974e-14       3.343680907261e-15      -2.060873788263e-16 
  629       3.984509915059e-10       2.302025564193e-12       5.747661452576e-12       0.000000000000e+00       1.725768020397e-14       3.354857585001e-15      -2.124715170338e-16 
  630       3.969929499035e-10       2.342437702760e-12       5.848012073148e-12       0.000000000000e+00       1.715450197937e-14       3.366230395684e-15      -2.187963648806e-16 
  631       3.955194326282e-10       2.383359295445e-12       5.943990552301e-12       0.000000000000e+00       1.705210383934e-14       3.377792144516e-15      -2.250620990978e-16 
  632       3.940310769373e-10       2.424777701134e-12       6.035538725988e-12       0.000000000000e+00       1.695047761204e-14       3.389535529459e-15      -2.312689063201e-16 
  633       3.925285286918e-10       2.466680086397e-12       6.122598122579e-12       0.000000000000e+00       1.684961489918e-14       3.401453140788e-15      -2.374169831363e-16 
  634       3.910124423906e-10       2.509053424705e-12       6.205109962220e-12       0.000000000000e+00       1.674950707503e-14       3.413537460642e-15      -2.435065361403e-16 
  635       3.894834812047e-10       2.551884495629e-12       6.283015156211e-12       0.000000000000e+00       1.665014528526e-14       3.425780862582e-15      -2.495377819816e-16 
  636       3.879423170107e-10       2.595159884049e-12       6.356254306373e-12       0.000000000000e+00       1.655152044584e-14       3.438175611146e-15      -2.555109474161e-16 
  637       3.863896304254e-10       2.638865979360e-12       6.424767704419e-12       0.000000000000e+00       1.645362324201e-14       3.450713861399e-15      -2.614262693570e-16 
  638       3.848261108392e-10       2.682988974679e-12       6.488495331324e-12       0.000000000000e+00       1.635644412709e-14       3.463387658494e-15      -2.672839949251e-16 
  639       3.832524564506e-10       2.727514866048e-12       6.547376856693e-12       0.000000000000e+00       1.625997332148e-14       3.476188937223e-15      -2.730843815000e-16 
  640       3.816693743000e-10       2.772429451645e-12       6.601351638137e-12       0.000000000000e+00       1.616420081148e-14       3.489109521573e-15      -2.788276967707e-16 
  641       3.800775803036e-10       2.817718330989e-12       6.650358720637e-12       0.000000000000e+00       1.606911634826e-14       3.502141124281e-15      -2.845142187860e-16 
  642       3.784777992875e-10       2.863366904143e-12       6.694336835916e-12       0.000000000000e+00       1.597470944673e-14       3.515275346387e-15      -2.901442360058e-16 
  643       3.768707650218e-10       2.909360370924e-12       6.733224401811e-12       0.000000000000e+00       1.588096938445e-14       3.528503676792e-15      -2.957180473513e-16 
  644       3.752571770851e-10       2.955684024146e-12       6.766971297573e-12       0.000000000000e+00       1.578788671314e-14       3.541818615207e-15      -3.012358193154e-16 
  645       3.736375703171e-10       3.002324138248e-12       6.795574483604e-12       0.000000000000e+00       1.569545783306e-14       3.555217069819e-15      -3.066971536406e-16 
  646       3.720124424793e-10       3.049267099206e-12       6.819043186557e-12       0.000000000000e+00       1.560368051998e-14       3.568697035637e-15      -3.121015099579e-16 
  647       3.703822971776e-10       3.096499111610e-12       6.837387199151e-12       0.000000000000e+00       1.551255242128e-14       3.582256477934e-15      -3.174483478508e-16 
  648       3.687476438847e-10       3.144006197954e-12       6.850616882943e-12       0.000000000000e+00       1.542207105533e-14       3.595893332125e-15      -3.227371268650e-16 
  649       3.671089979608e-10       3.191774197924e-12       6.858743171099e-12       0.000000000000e+00       1.533223381079e-14       3.609605503650e-15      -3.279673065178e-16 
  650       3.654668806760e-10       3.239788767697e-12       6.861777571168e-12       0.000000000000e+00       1.524303794596e-14       3.623390867849e-15      -3.331383463074e-16 
  651       3.638218192310e-10       3.288035379225e-12       6.859732167850e-12       0.000000000000e+00       1.515448058814e-14       3.637247269846e-15      -3.382497057224e-16 
  652       3.621743467793e-10       3.336499319527e-12       6.852619625775e-12       0.000000000000e+00       1.506655873295e-14       3.651172524423e-15      -3.433008442512e-16 
  653       3.605250024483e-10       3.385165689987e-12       6.840453192268e-12       0.000000000000e+00       1.497926924368e-14       3.665164415905e-15      -3.482912213916e-16 
  654       3.588743313609e-10       3.434019405635e-12       6.823246700126e-12       0.000000000000e+00       1.489260885063e-14       3.679220698033e-15      -3.532202966600e-16 
  655       3.572228846574e-10       3.483045194448e-12       6.801014570387e-12       0.000000000000e+00       1.480657415045e-14       3.693339093849e-15      -3.580875296011e-16 
  656       3.555712195164e-10       3.532227596632e-12       6.773771815107e-12       0.000000000000e+00       1.472116160550e-14       3.707517295574e-15      -3.628923797970e-16 
  657       3.539198991769e-10       3.581550963924e-12       6.741534040124e-12       0.000000000000e+00       1.463636754315e-14       3.721752964483e-15      -3.676343068769e-16 
  658       3.522694929595e-10       3.630999458871e-12       6.704317447838e-12       0.000000000000e+00       1.455218815515e-14       3.736043730792e-15      -3.723127705265e-16 
  659       3.506205762881e-10       3.680557054131e-12       6.662138839980e-12       0.000000000000e+00       1.446861949699e-14       3.750387193528e-15      -3.769272304972e-16 
  660       3.489737307113e-10       3.730207531760e-12       6.615015620382e-12       0.000000000000e+00       1.438565748719e-14       3.764780920418e-15      -3.814771466161e-16 
  661       3.473295439240e-10       3.779934482505e-12       6.562965797755e-12       0.000000000000e+00       1.430329790668e-14       3.779222447761e-15      -3.859619787946e-16 
  662       3.456886097891e-10       3.829721305092e-12       6.506007988453e-12       0.000000000000e+00       1.422153639813e-14       3.793709280311e-15      -3.903811870386e-16 
