scan_name,scan_value,k_1Mpc,k_hMpc,P_mine,P_tobias,mine_over_tobias_minus1_pct,abs_mine_over_tobias_minus1_pct,mine_h,tobias_h,mine_Omega_m,tobias_Omega_m,mine_z_eq,tobias_z_eq,mine_Neff,tobias_Neff
deg_ncdm_interacting,0.2,0.01,0.014854426619132504,23721.231140946955,23721.2780274428,-0.00019765585898001703,0.00019765585898001703,0.6731999999999999,0.6731999999999999,0.3146720675274221,0.3146720675274221,3073.5536738926767,nan,3.8486396442906856,3.8486396442906856
deg_ncdm_interacting,0.2,0.05,0.07427213309566252,7874.854123273364,7874.866942149152,-0.00016278212549014626,0.00016278212549014626,0.6731999999999999,0.6731999999999999,0.3146720675274221,0.3146720675274221,3073.5536738926767,nan,3.8486396442906856,3.8486396442906856
deg_ncdm_interacting,0.2,0.2,0.2970885323826501,764.9499212732032,764.9517583475936,-0.00024015558762746636,0.00024015558762746636,0.6731999999999999,0.6731999999999999,0.3146720675274221,0.3146720675274221,3073.5536738926767,nan,3.8486396442906856,3.8486396442906856
deg_ncdm_interacting,0.2,1.0,1.4854426619132504,21.101718152216993,21.04331740695779,0.2775263240571313,0.2775263240571313,0.6731999999999999,0.6731999999999999,0.3146720675274221,0.3146720675274221,3073.5536738926767,nan,3.8486396442906856,3.8486396442906856
deg_ncdm_interacting,0.6,0.01,0.014854426619132504,23598.811533116957,23598.86361481482,-0.0002206957873673865,0.0002206957873673865,0.6731999999999999,0.6731999999999999,0.3152405921562416,0.3152405921562416,3072.024038809433,nan,3.853918932872059,3.853918932872059
deg_ncdm_interacting,0.6,0.05,0.07427213309566252,7875.378864542715,7875.396461967568,-0.00022344811385632823,0.00022344811385632823,0.6731999999999999,0.6731999999999999,0.3152405921562416,0.3152405921562416,3072.024038809433,nan,3.853918932872059,3.853918932872059
deg_ncdm_interacting,0.6,0.2,0.2970885323826501,755.0772609560031,755.0790511794589,-0.0002370908652626902,0.0002370908652626902,0.6731999999999999,0.6731999999999999,0.3152405921562416,0.3152405921562416,3072.024038809433,nan,3.853918932872059,3.853918932872059
deg_ncdm_interacting,0.6,1.0,1.4854426619132504,20.642020821657812,20.58704174786809,0.26705669742674853,0.26705669742674853,0.6731999999999999,0.6731999999999999,0.3152405921562416,0.3152405921562416,3072.024038809433,nan,3.853918932872059,3.853918932872059
deg_ncdm_interacting,1.0,0.01,0.014854426619132504,23478.399706389442,23478.432422610724,-0.00013934585023633872,0.00013934585023633872,0.6731999999999999,0.6731999999999999,0.3158091167850612,0.3158091167850612,3070.4968101543,nan,3.8591982214534313,3.8591982214534313
deg_ncdm_interacting,1.0,0.05,0.07427213309566252,7878.266281267936,7878.275576356861,-0.00011798380031846634,0.00011798380031846634,0.6731999999999999,0.6731999999999999,0.3158091167850612,0.3158091167850612,3070.4968101543,nan,3.8591982214534313,3.8591982214534313
deg_ncdm_interacting,1.0,0.2,0.2970885323826501,745.729820009748,745.731896468761,-0.0002784457822979647,0.0002784457822979647,0.6731999999999999,0.6731999999999999,0.3158091167850612,0.3158091167850612,3070.4968101543,nan,3.8591982214534313,3.8591982214534313
deg_ncdm_interacting,1.0,1.0,1.4854426619132504,20.20267803569986,20.1510391834622,0.25625900365495724,0.25625900365495724,0.6731999999999999,0.6731999999999999,0.3158091167850612,0.3158091167850612,3070.4968101543,nan,3.8591982214534313,3.8591982214534313
deg_ncdm_interacting,1.4,0.01,0.014854426619132504,23359.975218775657,23360.02196533947,-0.00020011352679372152,0.00020011352679372152,0.6731999999999999,0.6731999999999999,0.31637764141388075,0.31637764141388075,3068.9719574028013,nan,3.864477510034803,3.864477510034803
deg_ncdm_interacting,1.4,0.05,0.07427213309566252,7883.631794565957,7883.644795732264,-0.00016491314163147308,0.00016491314163147308,0.6731999999999999,0.6731999999999999,0.31637764141388075,0.31637764141388075,3068.9719574028013,nan,3.864477510034803,3.864477510034803
deg_ncdm_interacting,1.4,0.2,0.2970885323826501,736.9101752966311,736.911015467854,-0.0001140125748255727,0.0001140125748255727,0.6731999999999999,0.6731999999999999,0.31637764141388075,0.31637764141388075,3068.9719574028013,nan,3.864477510034803,3.864477510034803
deg_ncdm_interacting,1.4,1.0,1.4854426619132504,19.78342163039622,19.735094241177542,0.24488045827437688,0.24488045827437688,0.6731999999999999,0.6731999999999999,0.31637764141388075,0.31637764141388075,3068.9719574028013,nan,3.864477510034803,3.864477510034803
deg_ncdm_interacting,1.8,0.01,0.014854426619132504,23243.547323383154,23243.582473955186,-0.00015122699812408769,0.00015122699812408769,0.6731999999999999,0.6731999999999999,0.31694616604270026,0.31694616604270026,3067.449444293779,nan,3.869756798616178,3.869756798616178
deg_ncdm_interacting,1.8,0.05,0.07427213309566252,7891.508213684069,7891.523255729108,-0.0001906101591786502,0.0001906101591786502,0.6731999999999999,0.6731999999999999,0.31694616604270026,0.31694616604270026,3067.449444293779,nan,3.869756798616178,3.869756798616178
deg_ncdm_interacting,1.8,0.2,0.2970885323826501,728.6207764312792,728.6228708007832,-0.00028744218552034795,0.00028744218552034795,0.6731999999999999,0.6731999999999999,0.31694616604270026,0.31694616604270026,3067.449444293779,nan,3.869756798616178,3.869756798616178
deg_ncdm_interacting,1.8,1.0,1.4854426619132504,19.38410191642108,19.28178056207771,0.5306634105390229,0.5306634105390229,0.6731999999999999,0.6731999999999999,0.31694616604270026,0.31694616604270026,3067.449444293779,nan,3.869756798616178,3.869756798616178
deg_ncdm_interacting,2.2,0.01,0.014854426619132504,23129.100879170026,23129.141752380325,-0.00017671736692870255,0.00017671736692870255,0.6731999999999999,0.6731999999999999,0.3175146906715198,0.3175146906715198,3065.9293287551213,nan,3.87503608719755,3.87503608719755
deg_ncdm_interacting,2.2,0.05,0.07427213309566252,7901.9504748031995,7901.964927288453,-0.00018289736016807723,0.00018289736016807723,0.6731999999999999,0.6731999999999999,0.3175146906715198,0.3175146906715198,3065.9293287551213,nan,3.87503608719755,3.87503608719755
deg_ncdm_interacting,2.2,0.2,0.2970885323826501,720.8630022273101,720.8654548871789,-0.0003402382306116891,0.0003402382306116891,0.6731999999999999,0.6731999999999999,0.3175146906715198,0.3175146906715198,3065.9293287551213,nan,3.87503608719755,3.87503608719755
deg_ncdm_interacting,2.2,1.0,1.4854426619132504,19.071320556530946,18.905707172031153,0.8759967717303807,0.8759967717303807,0.6731999999999999,0.6731999999999999,0.3175146906715198,0.3175146906715198,3065.9293287551213,nan,3.87503608719755,3.87503608719755
